Unnamed: 0,text,label,conf_pos,conf_neg
6650,rt mention_ bigger boob hooterspag foxsports1 gopdeb fox news url_,0,0.0,1.0
6651,rt mention_ fox news obvious tri influenc makeup republican field _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6652,rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6653,rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6654,rt mention_ would realli like see long candid given speak not seem fair balanc _uanum2_uau gopdebatu_,0,0.0,1.0
6655,rubio far best speaker gopdeb,1,1.0,0.0
6656,rt mention_ break brian william hand chri christi donut calm _uanum2_uau gopdeb gopdeb,0,0.3157,0.6843
6657,mani great busi use bankruptci law trump lot busi done gopdeb,1,1.0,0.0
6658,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6659,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6660,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6661,rt mention_ gopdeb mention_ look substanc need discuss success everi turn,1,1.0,0.0
6662,gopdeb winner candid paul kasich carson polit gopdeb,1,1.0,0.0
6663,rt mention_ aaaand megynfail bring dnc chair take trump thru women 's right gender use fear tool ugh gou_,0,0.2874,0.7126
6664,rt mention_ watch jerri springer show suddenli realiz foxnew gopdeb,0,0.3068,0.6932
6665,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6666,disappoint two brilliant not get nearli enough talk time gopdeb mention_ mention_,0,0.3068,0.6932
6667,rt mention_ jim gilmor clueless isi not state alreadi rule area larger unit kingdom gopdeb,0,0.33330000000000004,0.6667
6668,mention_ need moder next debat gopdeb,0,0.3234,0.6766
6669,gopdeb mention_ look substanc need discuss success everi turn,1,1.0,0.0
6670,rt mention_ mention_ hug obama not deserv stage tonight _uanum2_uau gopdeb gopdeb,0,0.33330000000000004,0.6667
6671,rt mention_ not chri wallac ask politican financ money come _uanum2_uau gopdeb u_,0,0.35229999999999995,0.6477
6672,rt mention_ live florida num year jeb w bush swear no ... gopdeb,0,0.0,1.0
6673,mention_ kasich came across sensibl decent ration human out gopdeb,1,0.6843,0.3157
6674,rt mention_ record clear hate women want afford birth control std screen gopdeb,0,0.0,1.0
6675,rt mention_ enjoy gopdeb look forward democraticdeb next,1,0.6703,0.3297
6676,rt mention_ jeb bush remind elev music hear not listen _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6677,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6678,merchant death could speak callous god speed mention_ gopdeb url_,0,0.0,1.0
6679,rt mention_ .mention_ cancel primari fox parti set anoint man jeb bush gopdeb canttrustabush morningjo url_,0,0.0,1.0
6680,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6682,rt mention_ start th even rnc moder drop atom bomb trump ... trump kick thru th upright gopdeb gopdebau_,1,0.6786,0.3214
6683,rt mention_ trump got right nobodi would talk immigr not until brought gopdeb gopdeb,1,0.6996,0.3004
6684,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3187,0.6813
6685,rt mention_ debat rais mention_ 's rate fox news afraid trump show gopdeb gopdebu_,0,0.31110000000000004,0.6889
6686,rt mention_ .mention_ got ass serv mention_ _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6687,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6688,gopdeb news media label 'journalist even though not singl one report way out wet paper sack,0,0.32630000000000003,0.6737
6689,rt mention_ jeb bush remind elev music hear not listen _uanum2_uau gopdeb gopdeb,0,0.3390000000000001,0.6609999999999999
6690,rt mention_ purpos militari kill peopl break thing -mike huckabe gopdeb kkkorgop,0,0.0,1.0
6691,rt mention_ aaaand megynfail bring dnc chair take trump thru women 's right gender use fear tool ugh gou_,0,0.0,1.0
6692,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6693,rt mention_ mention_ pledg support gop establish sold out obama gopdeb gopdeb _uanum2_uau,0,0.33330000000000004,0.6667
6694,rt mention_ fox news obvious tri influenc makeup republican field _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6695,rt mention_ enjoy gopdeb look forward democraticdeb next,1,0.6344,0.3656
6696,rt mention_ candid not attack mention_ fox stope speak _uanum2_uau gopdebateu_,0,0.3365,0.6635
6697,rt mention_ would realli like see long candid given speak not seem fair balanc _uanum2_uau gopdebatu_,0,0.0,1.0
6698,rt mention_ anyon els want punch chri wallac face gopdeb gopdeb _uanum2_uau,0,0.0,1.0
6699,rt mention_ live florida num year jeb w bush swear no ... gopdeb,0,0.3158,0.6842
6700,rt mention_ smart kasich say essenti hear concern trump voter except sane gopdeb,0,0.3034,0.6966
6701,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6702,rt mention_ would realli like see long candid given speak not seem fair balanc _uanum2_uau gopdebatu_,0,0.0,1.0
6703,rt mention_ start th even rnc moder drop atom bomb trump ... trump kick thru th upright gopdeb gopdebau_,0,0.3078,0.6922
6704,no intent vote trump love guy brand wil give credit stir thing summeroftrump gopdeb,1,0.6591,0.3409
6705,rt mention_ kelli less credibl mention_ wth mention_ realli give damn mention_ lie gopdeb,0,0.3217,0.6783
6706,imho two dc-outsiders/non- politician trump gopdeb tonight mention_ mention_ tcot electionnum4,1,1.0,0.0
6707,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6708,rt mention_ smart kasich say essenti hear concern trump voter except sane gopdeb,0,0.2907,0.7093
6709,rt mention_ one favorit thing gopdeb mani candid seen person thank mention_ u_,1,0.6625,0.3375
6710,rt mention_ would realli like see long candid given speak not seem fair balanc _uanum2_uau gopdebatu_,0,0.0,1.0
6711,rt mention_ live florida num year jeb w bush swear no ... gopdeb,0,0.0,1.0
6712,rt mention_ debat rais mention_ 's rate fox news afraid trump show gopdeb gopdebu_,0,0.3448,0.6552
6713,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3176,0.6824
6714,rt mention_ smart kasich say essenti hear concern trump voter except sane gopdeb,0,0.3667,0.6333
6715,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6716,rt mention_ gopdeb mention_ democrat not even find one good candid truthbomb,0,0.0,1.0
6717,kelli less credibl mention_ wth mention_ realli give damn mention_ lie gopdeb,0,0.3721,0.6279
6718,rt mention_ ftw ron nail came close tell megyn shut trump gopdeb url_,0,0.3299,0.6701
6720,start th even rnc moder drop atom bomb trump ... trump kick thru th upright gopdeb gopdeb mention_,0,0.3659,0.6341
6721,rt mention_ three best perform gopdeb no order imho carli fiorina ben carson marco rubio,1,0.6382,0.3618
6724,smart kasich say essenti hear concern trump voter except sane gopdeb,0,0.0,1.0
6725,rt mention_ mention_ trumpnum4 spoke said less gopdeb,0,0.0,1.0
6726,rt mention_ wth mention_ realli give damn mention_ lie gopdeb url_,0,0.3378,0.6622
6727,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6728,gop wrong side issu gopdeb foxnew foxdeb url_,0,0.3226,0.6774
6729,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6730,rt mention_ aaaand megynfail bring dnc chair take trump thru women 's right gender use fear tool ugh gou_,0,0.0,1.0
6731,rt mention_ serious gop voter think god talk presidenti candid christianbrotherhood gopdeb,0,0.34719999999999995,0.6528
6732,rt mention_ wth mention_ realli give damn mention_ lie gopdeb url_,0,0.3371,0.6629
6733,rt mention_ gopdeb keep go like this- not even bother go poll mention_ mention_ promis gopdeb tru_,0,0.0,1.0
6734,serious johnkasich best debat tonight donaldtrump joke gopdeb,1,1.0,0.0
6735,rt mention_ wth mention_ realli give damn mention_ lie gopdeb url_,0,0.0,1.0
6736,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6737,rt mention_ wth mention_ realli give damn mention_ lie gopdeb url_,0,0.0,1.0
6738,gopdeb keep go like this- not even bother go poll mention_ mention_ promis gopdeb trumpcruznum4,0,0.0,1.0
6739,rt mention_ wth mention_ realli give damn mention_ lie gopdeb url_,0,0.0,1.0
6740,rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,0.26880000000000004,0.7312
6741,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6742,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.31110000000000004,0.6889
6744,rt mention_ wth mention_ realli give damn mention_ lie gopdeb url_,0,0.0,1.0
6745,aaaand megynfail bring dnc chair take trump thru women 's right gender use fear tool ugh gopdeb,0,0.0,1.0
6746,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6747,realli wish jonstewart 's last night not night gopdeb dick move fox jonvoyag,0,0.3371,0.6629
6749,rt mention_ wth mention_ realli give damn mention_ lie gopdeb url_,0,0.3309,0.6691
6750,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3371,0.6629
6751,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6752,rt mention_ realli realli realli piss off fox news mention_ gopdeb gopdeb _uanum2_uau,0,0.0,1.0
6753,wtf wrong mention_ issu not real issu issu caus divis not solv anyth gopdeb tcot gop,0,0.31810000000000005,0.6819
6754,rt mention_ mani famou peopl petulantli threaten move canada one debat won gopdeb gopdeb,0,0.3371,0.6629
6755,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6756,rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,0.3636,0.6364
6757,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3297,0.6703
6758,rt mention_ realli realli realli piss off fox news mention_ gopdeb gopdeb _uanum2_uau,0,0.0,1.0
6759,rt mention_ sorri mention_ not offend mention_ woman offend mention_ gopdeb kellyfil,0,0.0,1.0
6760,gopdeb gopnum4 plan build militari cut tax ya gon na pay bake sale steal ss,0,0.0,1.0
6761,rt mention_ fox news obvious tri influenc makeup republican field _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6762,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6763,rt mention_ candid not attack mention_ fox stope speak _uanum2_uau gopdebateu_,0,0.3436,0.6564
6764,rt mention_ hey gopdeb ronald reagan no relationship asshol pardon million mexican american boom,0,0.0,1.0
6765,rt mention_ hey gopdeb ronald reagan no relationship asshol pardon million mexican american boom,0,0.3761,0.6239
6766,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6767,not like not friend not gon na call nicknam john bush not fuck jeb bush gopdeb enoughbush,0,0.0,1.0
6768,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6770,rt mention_ realli realli realli piss off fox news mention_ gopdeb gopdeb _uanum2_uau,0,0.3542,0.6458
6771,foxdeb hate trump not need koch money gopdeb,0,0.35229999999999995,0.6477
6772,wth mention_ realli give damn mention_ lie gopdeb url_,0,0.0,1.0
6773,rt mention_ self righteou hypocrit tri out god shameless gopdeb,0,0.0,1.0
6774,rt mention_ gopdeb ... mention_ mention_ two candid would invit home great meal,1,1.0,0.0
6775,rt mention_ donald trump mention_ best charact ever gopdeb,0,0.2826,0.7174
6776,rt mention_ trump got right nobodi would talk immigr not until brought gopdeb gopdeb,1,0.6629999999999999,0.3370000000000001
6777,rt mention_ anyon els want punch chri wallac face gopdeb gopdeb _uanum2_uau,0,0.0,1.0
6778,rt mention_ kick off gopdeb watch parti mention_ leadrightnum4 url_,1,0.7037,0.2963
6779,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6780,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.31820000000000004,0.6818
6781,rt mention_ happen not singl mention votingright vranum2 tonightua gopdeb,0,0.32609999999999995,0.6739
6782,rt mention_ enjoy gopdeb look forward democraticdeb next,1,0.6739,0.32609999999999995
6783,rt mention_ trump cam hand gopdeb,0,0.0,1.0
6784,last thing care gopdeb gopdeb usa,0,0.32310000000000005,0.6769
6785,rt mention_ three best perform gopdeb no order imho carli fiorina ben carson marco rubio,1,1.0,0.0
6786,fact jeb not support brother 's decis go iraq not someth like back famili gopdeb,0,0.0,1.0
6787,rt mention_ twitterland god spoken gopdeb say,0,0.3487,0.6513
6788,rt mention_ someon send gopdeb blacklivesmatt url_,0,0.3118,0.6882
6789,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6790,rt mention_ psychic gopdeb url_,0,0.3043,0.6957
6791,rt mention_ realli realli realli piss off fox news mention_ gopdeb gopdeb _uanum2_uau,0,0.32630000000000003,0.6737
6792,rt mention_ happen not singl mention votingright vranum2 tonightua gopdeb,0,0.3387,0.6613
6793,num num2 hr learjet flight earlier dalla monterrey california miss gopdeb shine mention_ mention_ mention_,0,0.3226,0.6774
6794,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6795,mention_ mention_ fact moder attack candid show not debat larg group interview. gopdeb,1,0.6536,0.34640000000000004
6796,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6797,mention_ stop whine trump comment ... obvious set out attack got littl back deal gopdeb,0,0.3297,0.6703
6798,rt mention_ wow everybodi 's tweet mention_ mention_ bad treatment mention_ gopdeb agre,0,0.358,0.642
6799,not see clear winner num num2 gopdeb sever good moment ben carson ted cruz not think trump well,1,0.6634,0.3366
6800,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6802,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6803,bahahaaaaaaha mention_ jeb bush remind elev music hear not listen _uanum2_uau gopdeb gopdeb,0,0.3798,0.6202
6804,rt mention_ hate women go gopdeb,0,0.0,1.0
6805,ted cruz never heard anwar al-awlaki samir khan gopdeb foxdeb,0,0.0,1.0
6806,noth civil right polic brutal gun reform either gopdeb mention_ bernienum4 url_,0,0.35229999999999995,0.6477
6807,seem like ben carson good job lack insight depth knowledg need presid gopdeb,0,0.32220000000000004,0.6778
6808,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6809,rt mention_ trump got right nobodi would talk immigr not until brought gopdeb gopdeb,1,0.6947,0.3053
6810,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6811,rt mention_ someon send gopdeb blacklivesmatt url_,0,0.0,1.0
6812,.mention_ look like broom handl num foot ass talk mention_ mention_ gopdeb,0,0.33330000000000004,0.6667
6813,rt mention_ trump got right nobodi would talk immigr not until brought gopdeb gopdeb,1,1.0,0.0
6814,rt mention_ need order anoth green appl martini process hell happen _uanum2_uau gopdeb gopdeb,0,0.3097,0.6903
6815,chri christi rand paul got realli nasti fun made trump look meek gopdeb,0,0.34019999999999995,0.6598
6816,rt mention_ sorri mention_ not offend mention_ woman offend mention_ gopdeb kellyfil,0,0.3077,0.6923
6817,rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6818,rt mention_ rand paul gone got curli hair drop mic gopdeb,0,0.0,1.0
6819,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6820,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6821,rt mention_ sorri mention_ not offend mention_ woman offend mention_ gopdeb kellyfil,0,0.3668,0.6332
6822,rt mention_ gopnum4deb gopdeb gopdeb trumpnum4 trumpnum4 trump gop scare not control talk abou_,1,0.6757,0.32430000000000003
6823,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6824,rt mention_ watch jerri springer show suddenli realiz foxnew gopdeb,0,0.3023,0.6977
6825,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6827,rt mention_ watch jerri springer show suddenli realiz foxnew gopdeb,0,0.32609999999999995,0.6739
6828,rt mention_ evid hack talk come syria gopdeb,0,0.0,1.0
6829,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6830,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6832,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6833,didnt get watch debate-watch recap..if would stress out watch ppl pain gopdeb mention_,0,0.3133,0.6867
6834,wow everybodi 's tweet mention_ mention_ bad treatment mention_ gopdeb agre,0,0.0,1.0
6835,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6836,gopnum4deb gopdeb gopdeb trumpnum4 trumpnum4 trump gop scare not control talk need issu,1,1.0,0.0
6837,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6838,rt mention_ trump got right nobodi would talk immigr not until brought gopdeb gopdeb,1,1.0,0.0
6839,chri christi lindsey graham seem want power spi america gopdeb,0,0.33609999999999995,0.6639
6840,rt mention_ trump got right nobodi would talk immigr not until brought gopdeb gopdeb,1,1.0,0.0
6841,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6842,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.35050000000000003,0.6495
6843,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6844,rt mention_ not chri wallac ask politican financ money come _uanum2_uau gopdeb u_,0,0.3198,0.6802
6845,rt mention_ sorri mention_ not offend mention_ woman offend mention_ gopdeb kellyfil,0,0.34740000000000004,0.6526
6847,rt mention_ need order anoth green appl martini process hell happen _uanum2_uau gopdeb gopdeb,0,0.3269,0.6731
6848,mani famou peopl petulantli threaten move canada one debat won gopdeb gopdeb,0,0.0,1.0
6849,rt mention_ candid not attack mention_ fox stope speak _uanum2_uau gopdebateu_,0,0.0,1.0
6850,rt mention_ sorri mention_ not offend mention_ woman offend mention_ gopdeb kellyfil,0,0.3682,0.6318
6851,rt mention_ anyon question trumpcrush gopdeb url_,1,0.6907,0.3093
6852,rt mention_ no rand paul not budget budget ... multipl set book yep ... gopdeb,0,0.0,1.0
6853,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6854,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6855,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3389,0.6611
6856,mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3368,0.6632
6857,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6860,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.382,0.618
6861,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6862,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6863,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6864,rt mention_ realli realli realli piss off fox news mention_ gopdeb gopdeb _uanum2_uau,1,0.6778,0.32220000000000004
6865,cruz said right leader not stupid not want fo right gopdeb,1,0.6941,0.30589999999999995
6866,rt mention_ classi gopdeb url_,0,0.3103,0.6897
6867,rt mention_ trump got right nobodi would talk immigr not until brought gopdeb gopdeb,1,1.0,0.0
6868,sorri mention_ not offend mention_ woman offend mention_ gopdeb kellyfil,0,0.3604000000000001,0.6396
6869,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3275,0.6725
6870,anyon question trumpcrush gopdeb url_,1,0.6667,0.33330000000000004
6872,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6873,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3736,0.6264
6874,rt mention_ no rand paul not budget budget ... multipl set book yep ... gopdeb,0,0.3258,0.6742
6875,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6876,rt mention_ realli realli realli piss off fox news mention_ gopdeb gopdeb _uanum2_uau,0,0.32320000000000004,0.6768
6877,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3437,0.6563
6878,rt mention_ no rand paul not budget budget ... multipl set book yep ... gopdeb,0,0.3765,0.6235
6879,sad nobodi ask chri christi time left jersey go dalla cowboy game taxpay paid gopdeb,0,0.3696,0.6304
6880,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6883,rt mention_ fox presidenti candid let talk god second found father jesu gopdeb url_,0,0.2913,0.7087
6884,rt mention_ tedcruz head presidenti debat go ted gopdeb url_,1,1.0,0.0
6885,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.35960000000000003,0.6404
6886,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6887,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.32730000000000004,0.6727
6888,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6889,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6890,rt mention_ not chri wallac ask politican financ money come _uanum2_uau gopdeb u_,0,0.3448,0.6552
6891,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6892,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6893,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6894,rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6895,mention_ mention_ mention_ mention_ starscream dick cheney gopdeb,0,0.35050000000000003,0.6495
6896,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3721,0.6279
6897,anyon realli love america tonight would drop atom bomb gopdeb gopdebacl gopdeb,0,0.0,1.0
6898,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6899,rt mention_ chri christi want increas militari troop gop congress vote against veteran ... gopdeb,0,0.0,1.0
6900,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.30000000000000004,0.7
6901,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3276,0.6724
6902,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6903,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6904,rt mention_ trump got right nobodi would talk immigr not until brought gopdeb gopdeb,1,1.0,0.0
6905,rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6906,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6907,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6908,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6909,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6910,need research mention_ gopdeb stand chanc get vote far mayb vote gop,1,1.0,0.0
6911,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6912,love great one gopdeb url_,1,1.0,0.0
6913,rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.0,1.0
6914,rt mention_ mention_ gopdeb focu group laugh not statist signific,0,0.3358,0.6642
6915,rt mention_ predict donald trump goe post debat poll look no crazier anyon els entertain u_,1,0.6859,0.31410000000000005
6916,enjoy gopdeb look forward democraticdeb next url_ j8p,1,1.0,0.0
6917,enjoy gopdeb look forward democraticdeb next url_ j8p,1,1.0,0.0
6918,american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.3356,0.6644
6919,rt mention_ realli realli realli piss off fox news mention_ gopdeb gopdeb _uanum2_uau,1,0.6522,0.3478
6921,rt mention_ mention_ gopdeb focu group laugh not statist signific,0,0.3846000000000001,0.6154
6922,no rand paul not budget budget ... multipl set book yep ... gopdeb,0,0.0,1.0
6923,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6924,rt mention_ ted cruz 's mutant superpow fear-mong tedcruz tedcruznum4 gopdeb gopdeb,0,0.0,1.0
6926,rt mention_ anyon els want punch chri wallac face gopdeb gopdeb _uanum2_uau,0,0.0,1.0
6927,love trump call leader stupid gopdeb,1,0.6404,0.35960000000000003
6928,rt mention_ mention_ gopdeb focu group laugh not statist signific,0,0.2983,0.7017
6929,rt mention_ fox news declar megyn kelli bret baier chri wallac won tonight 's debat gopdeb,0,0.3052,0.6948
6930,rt mention_ enjoy gopdeb look forward democraticdeb next,1,1.0,0.0
6931,mention_ gopdeb focu group laugh not statist signific,0,0.0,1.0
6932,hate moder ask candid talk anoth candid talk america gopdeb,0,0.0,1.0
6935,rt mention_ wonder fox debat -- get rid trump paul cruz carson _uanum2_uau gopdeb gopdeb,0,0.33830000000000005,0.6617
6936,mention_ gopdeb spot,1,0.6744,0.3256
6937,huge bump kasich gopdeb url_,0,0.31110000000000004,0.6889
6938,rt mention_ fox presidenti candid let talk god second found father jesu gopdeb url_,0,0.0,1.0
6939,rt mention_ enjoy gopdeb look forward democraticdeb next,1,0.6667,0.33330000000000004
6940,rt mention_ live florida num year jeb w bush swear no ... gopdeb,0,0.0,1.0
6941,mention_ own traitor chri chisti _uo_uo_uo polit freedom debat gopdeb randpaulu_ url_,0,0.0,1.0
6942,rt mention_ ftw ron nail came close tell megyn shut trump gopdeb url_,0,0.382,0.618
6944,like snl sketch gopdeb gopdeb republicandeb,0,0.34019999999999995,0.6598
6945,rt mention_ dear fox news moder forgot say chines hack start bush admin ... gopdeb,0,0.0,1.0
6946,gopdeb call ss entitl obscen govern took money retir owe back plu interest,0,0.0,1.0
6947,fetus vote gopdeb,0,0.3721,0.6279
6948,rt mention_ mention_ foznew gopdeb support candid question msm dirti trick turn crowd against tu_,0,0.0,1.0
6949,rt mention_ would realli like see long candid given speak not seem fair balanc _uanum2_uau gopdebatu_,0,0.0,1.0
6950,rt mention_ see trump not bother new hairstylist gopdeb,0,0.0,1.0
6951,not rememb gopdeb stage last elect seem ridicul again..palin involv,0,0.0,1.0
6952,gopdeb solid proof rest world american crazi,0,0.0,1.0
6953,rt mention_ jeb stand act love comment earn legal statu boo noamnesti url_ gopdeb,0,0.3187,0.6813
