text,crowd_label,conf0,conf1,conf2
come golf comedi not popular genr appar film resid dubiou pinnacl rodney dangerfield 's caddyshack ala pictur not par passabl num4 farc sandler 's movi worth laugh not mani comic sequenc origin even fewer inspir feel compel mention undoubtedli sandler 's best outing date howev consid qualiti film -- airhead mix nut billi madison -- not especi impress statement nevertheless despit mediocr happi gilmor appar sandler aptitud physic comedi put significantli higher plane say pauli shore actual one biggest problem happi gilmor pretend plot sandler 's comic skit would work better not burden silli unnecessarili storylin result lot virtual intoler tripe link funni part togeth film 's numer golf match forc endur vern lundquist 's inan voiceov provid tv coverag happi gilmor start off like cut edg grass latter provid one film 's most-advertis moment get nationally-televis brawl happi -- win blatant motion pictur advertis campaign sinc sinbad hawk mcdonald last year 's houseguest subway get intermin amount screen time littl product placement usual inoffens taken extrem howev becom distract happi gilmor could lot funnier least offer chuckl dead-in-the-wat comedi earli num4 thank spare flatul joke becom stapl mani similar film dumb dumber come mind nevertheless irrespect mani comic moment provid happi gilmor still sever stroke short respect finish,0,0.999999997178,0,2.8217921164299997e-09
unit kingdom num4 u releas date vari run length num num2 mpaa classif no mpaa rate violenc profan matur theme theatric aspect ratio num num2 num one consist maker excel motion pictur num4 num4 ken loach resum highlight unforgett titl hidden agenda riff-raff rain stone ladybird ladybird loach recogn kind director face challeng without back provoc idea-rich movi alway popul believ charact latest offer land freedom no except sever gritti battl scene land freedom loach 's movi one impel idea unlik seen war movi quit like land freedom rich spirit discuss side make excel point tale like epic journey heart spirit involv triumph tragedi love passion pain relationship form film 's emot center like everyth els david hold dear endang ambival revolutionari arm support loach direct deft hand jim alleln 's script fill small unpredict turn ideal lone difficult road action requir -- someth david blanca member republican militia learn,1,7.842166825839997e-168,1,5.4337903725399996e-21
problem bad film like num strike -- laughless comedi -- not rob us entertain dollar featur african-american men almost crimin women almost univers refer act like bitch 'ho film paint stereotyp world easi lose collect self-respect microcosm wrong movi occur theater multiplex featur num2 movi includ good famili one mother would expos daughter abhorr pictur mysteri not worth solv certainli complet inappropri young child r-rate movi think teenag see make no mistak teen young adult movi 's intend demograph peopl age bracket less like ask littl girl 's naiv question inund loathsom materi easi teen accept celluloid version realiti friend turn out pack pot written direct j even success african-american film not spare ridicul anoth embarrass moment complet disgust movi rate r pervas languag strong sexual content drug use brief scene violenc would hate see kid age go movi,0,1,0,1.93253900237E-15
welcom hollywood anyth happen izzi entir movi rest wahlberg 's shoulder not carri last seen star remak planet ape incred limit emot rang script tv writer john stockwel start end well enough contain vast wasteland in-between director herek 's experi direct bunch pooch run around kid skate around not help fashion meaning excit film world heavi metal rock legend music concert done number one scene scene almost famou life rock star one wish rock star given us reason care although bland sometim hard tell movi want cautionari tale cumul effect nightli bout promiscu sex groupi lot drug guess rate r languag sexual drug content would accept teenag son jeffrey age num2 like music thought movi okay gave num/num silicon valley show amc centuri theater send letter word subscrib subject line,2,0.0137771213175,0.00175259480686,0.984470283876
star suzi ami bo hopkin ian mckellen david chung director maggi greenwald produc fred berner brenda goodman screenplay maggi greenwald music david mansfield releas fine line featur hollywood frame vision old west place gallantri braveri good guy bad guy would shoot out right would alway triumph wrong women part film line rare broke stereotyp danc girl meek duti frontier wife late howev imag given us film industri chang unforgiven show line good evil blur poss made sure role black cowboy not forgotten whisker muscl not necessari sceneri still nice hard appreci beauti vista innoc famili get butcher middl not mani hero shoot peopl turn out lot difficult plunk tin can maggi greenwald done homework piec togeth engross tale movi quickli enough keep easily- distract involv not rapidli miss nuanc situat touch humor mix nice drama littl jo explor entir spectrum human emot focal point film jo play suzi ami charact perhap not perfectli develop actress get better movi unfold ami not especi emot actress jo reserv -- perhap occasion much effect scene quiet emot jo shed tear physic ms ami not classic beauti not made look like boy amaz much chang cloth haircut certainli transform far believ orlando never abl accept tilda swinton man less difficult ami act like man not actual tri one standout actor littl jo bo hopkin give boister perform curs gunsling frank badger rough man good heart come hopkin make frank come aliv relationship jo deserv far screen time accord one real interest element movi would charact interact good last scene belong anoth movi howev throughout littl jo humor subtl varieti film draw close overt attempt outright comedi work far get laugh presenc moment somehow cheapen twilight otherwis mostly-effect motion pictur littl jo not need complet closur certainli not manner attain camerawork music score deserv credit -- especi latter first note open theme appar choic david mansfield perfect compos rare score expertli match tempo film -- becom vital part littl jo without forc upon audienc like film new old west ballad littl jo not miss even not particularli fond western movi still lot offer littl jo lose focu number occas never long never manner serious jeopard viewer 's overal enjoy maggi greenwald 's film,1,5.663877434949998e-115,1,1.32818875615E-18
heroin wacki autobiographi learn hard way pay uniqu even might requir accept unhappi altern happi mean like everyon els slum sharp-wit bite screwbal comedi semi-dysfunct famili problem prevent happi famili not kind problem not overcom wide-ey aghast look see happen give film particular flavor comic sad observ right-on-target murray brash intrus insensit single-par mean well overextend good intent fail see mistak time tomei give wonder over-the-top perform lost soul bring quirki antic household tri act like peopl not seem make scene funni also hurt watch touch nerv made intens dramat scene work well script tight actor well-cast especi natasha lyonn girl alway surpris tri find out small gem film much better sitcom materi portend,2,3.38337555419E-35,0.115706525062,0.884293474938
director alexand payn know deal film uncommon intellig elect resist tidi summat film all-too-eag wrap like mani recent film comedi set high school latest high school comedi deal student bodi elect not realli _about_ student bodi elect film charact narrat much stori not use narrat convent way like director alexand payn 's previou film citizen ruth -- somewhat less success degre -- elect satir scalpel refus let know exactli go cut would easi enough elect turn broad comedi adolesc peer polit _still_ would insight teen comedi payn co-writ jim taylor work tom perrotta 's novel bigger target mind traci flick 's campaign cast polit cousin current presid seek elect realli like valid rathern out desir serv even nomin speech parrot naming-of-nam i-feel-your-pain person touch even ridicul poster fill littl slogan seem disturbingli similar nation elect campaign savvi cynic funni even effect payn 's use old literari devic unreli narrat counterpoint direct paul perhap dens duplicit seem pure heart citizen ruth payn explor way convinc motiv pure even not realli understand motiv payn stumbl anywher choic focu much film 's second half mcallist 's domest troubl elect smart derail problem clear-ey studi good intent muddl psycholog baggag surpris sympathi toward flaw charact alexand payn creat furious funni film surrealist direct touch keep audienc off-guard understand world peopl not even summar neat-and-tidi sentenc not expect summar movi way see screen room detail repli messag subject subscrib,1,1.2627579780099998e-101,0.999888262975,0.000111737024854
histor fantasi film took eight year make low-budget independ effort whop budget num2 num3 initi origin idea kevin brownlow event make believ b/w film resembl orwellian nightmar fantasi film begin look semidocumentari scene pad dramat effect narr power film sheer forc clash idea express come forth nonprofession actor film allow luxuri see thing instead spoon-f believ result seven minut film cut recent brownlow regain control film mileston releas first time full version scene euthanasia done human manner inject poison one power stun scene behold filmmak use mainli origin rather mere authent costum prop refrain use archiv footag would easi obtain drew sens histori num4 watch newsreel film use voice-ov profession donat servic use montag close-up get num4 look want say whatev want method look result feel intens mad drama curiou stark compel mark true artist 's stamp even amateur product valu not weigh heavili against even end film come no particular conclus end allow remark work view suggest show confid film accomplish set out certainli took smug out anyon think fascism could not surfac countri like england show final liber american iron gruesom scene collabor round execut call pacif clearest messag could heard line said done,1,9.159830576649997e-116,1,5.508034031999999e-19
everyon know bad call chicken -- could mess one 's self-imag worst wind mess ducktail haircut teenag num4 -- liberal-inspir social commentari film plung right num4 eisenhow era mind-set without trepid film sympathet side rebelli youth befuddl parent not even demon polic air out preval problem mid-'num2 youngster loneli alien lack love fit peer ident crise lack commun folk well-off kid ride school togeth open car act loud stupid proud dumb american age chang more time ever-increas complex modern youth creaki film still raw someth intang get spine bring out chill two tell dramat real,2,2.2006188385E-49,0.009651470962549999,0.990348529037
mark true talent jada pinkett smith eddi murphi 's girlfriend recent remak nutti professor manag shine otherwis dismal movi woo infecti happi smile beauti actress enough spunk confid rise materi although not quit enough make movi enjoy perform give respit audienc endur everi black male stereotyp book celestri perform known girlina overact like rest support cast mix disparag remark woman 's anatomi stick out tongu make sexual provoc gestur written david c johnson direct daisi von scherler mayer pictur heavi slapstick feel lift raunchi cabl sitcom heavi laugh track no gestur crude includ no situat clich funni funni tim tell woo one point funni mean not know neither maker movi woo run num num2 rate r profan sexual situat would fine older teenag,0,1,0,7.283784950979998e-47
stephen sommer writer director last year 's univers pan deep rise back time unleash cinemat plagu audienc mummi lame indiana jone wannab remak name num4 bori karloff classic mummi featur host gross frighten special effect movi never figur out want grow altern parodi adventur horror movi old fashion b movi wait better script director sommer 's script fill logic gap confus begin wonder print miss hieroglyph subtitl certainli stori exasperatingli baffl not intend mere mortal abl follow potenti promis part movi cast brendan fraser rick fraser deliv strong perform everi film made not least bit interest mummi charact worth care possess depth stori might chanc script play like outlin never fill part movi come aliv littl spark intellig beauti seemingli mix line precis mean seriou troubl unlucki enough find stuck theater play movi pictur deserv mummif mummi run long num num2 rate pg-num2 gross frighten imag scare kid prone nightmar strong stomach film would accept num2,0,0.999731418457,4.328092446459999e-103,0.000268581543473
date releas late summer num4 run length num num2 rate r languag matur theme sexual situat might guess titl not movi take optimist view basic honesti men relationship might call man bash pen woman like term insight honest instanc sinc writer/director john gallagh man cours no matter long tri ignor truth obviou eventu someth go happen scott not abl pass off optic illus give john gallagh credit ad new spin old old theme mani sequenc contain obviou clich present engag amus manner unfortun primari plot not distinct autopsi scott jill 's relationship stale trite often unconvinc ultim aim portion movi get across men pig point succe beyond not much charact rel shallow stiff act two lead not help not not convinc real peopl not much care happen steal scene left right veteran screen actor frank vincent martin scorses alum goodfella rage bull among numer credit vincent one consist good perform comic edg bring uncl frank help defus grow sens tedium cours frank stereotyp not negat humor writer/director john gallagh came project idea put togeth movi take lighthearted-yet-realist look male/femal relationship given constraint low budget num2-day shoot schedul result perhap better one might reason expect moment small independ product sparkl sandwich scene offer littl way fresh creativ realli take eighty-six minut tell us someth evid start men lie,2,0.0007476848527380001,5.195925837E-38,0.999252315147
produc laurenc mark roger birnbaum director mark steven johnson mpaa rate pg-num2 adult theme profan run time num3 minut least prepar right off bat right credit not need wait long understand mani liberti thank admir forthright screen credit suggest novel _a prayer owen meany_ not inspir not base not even loos base like num4 travesti _the scarlet letter_ wish known johnson take suggest might offer right similar sourc materi end sure individu detail remain notabl school christma pageant goe dread awri even element given ill-advis twist film 's simon like literari counterpart preternatur matur sens existenti purpos almost arrog belief god intend great thing make no sens charact -- scheme novel babi jesu nativ play think role justic -- turn grumpi reluct christ-child johnson goe cheap laugh projectil vomit pre-pubesc grope rather tri maintain consist character not mean suggest simon birch aw film particularli walk like viewer no knowledg irv 's novel friendship joe simon uniqu well-develop though experienc mazzello make first-tim screen actor smith look quit self-consci time first half simon birch gener satisfi sprightli quirki reminisc cast autumn tone aaron e schneider 's cinematographi latter half diverg sharpli irv 's stori goe horribl wrong music score ever-cloy marc shaiman begin remind us everi sever second time weep eventu build orchestr equival yank out nose hair one time oh way case complet moron moral stori punch line dialogu simon birch less emot cathart emot insult johnson not streamlin irv 's sprawl narr dumb-lin cast everyth broadest tear-jerk stroke wast singular stori turn trite hallmark card dramat experi power suggest sure make peopl foolish thing see moviepag detail repli messag subject line subscrib,2,0.0260566039525,7.531478929279998e-87,0.973943396048
unlik film live die basi unexpect plot disclosur secret import locust way defin charact explain motiv drive action entir possibl guess one truth men women keep buri revel explicitli divulg insight unlik diminish appreci film signific way fact may actual enhanc locust genuin power motion pictur achiev potenc charact develop rather audienc manipul approach becom increasingli rare dramat motion pictur often tri hard gener tear speak highli first time featur director john patrick kelli 's abil tell stori locust also success way manag interweav small moment triumph intim tragedi not mean feel good motion pictur quit opposit fact time touch core optim writer/director kelli chosen strong cast work vinc vaughn made mark swinger appear lost world give strongest perform date -- intellig believ render man trap power emot forc kate capshaw best known either mr steven spielberg girl second indiana jone movi render mr pott intens style femm fatal -- sexi mysteri danger strike perform howev belong jeremi davi spank monkey whose interpret flyboy worthi mention alongsid dustin hoffman rain man tom hank forrest gump billi bob thornton sling blade geoffrey rush shine locust rich theme three-dimension charact aton redempt reveng particularli brutal examin shift balanc power men women parent children one darkest motiv mr pott make no excus savageri manner abus everi kind power dispos narr locust justic motif gradual peel back onion-lik layer charact reveal complex lie beneath film not offer simplemind solut difficult issu two differ way interpret end depend whether optimist pessimist locust explor extrem human experi -- puriti innoc vicious cruelti -- well mani ambigu shade one misstep locust mean titl metaphor explain littl obvious extrem minor quibbl littl detract strength film one year 's best cinema not art film life cinema someth art life unlik paint literatur cinema give life take jean-luc godard,1,2.761699917489999e-189,1,4.9603306132E-22
fifth 'invis man univers film ongo seri money make sci-fier john fulton 's special effect unabash star film one good trick photographi shot jon hall put invis arm aquarium arm becom visibl like bubbl water delin invis face make visibl threaten script invis man made heartless villain storylin weak warn spoiler throughout review say coffe griffin also invis -- first experi druri ever human episod not invis serum make man insan man alreadi mental unbalanc hokum stori could entertain still presenc legendari john carradin give flick spice still far come jame whale 's origin invis man,0,1,0,7.6772454354E-43
rain man not dustin hoffman 's raymond babbitt find film overli sentiment other consid hoffman 's oscar-win perform littl gimmick hard argu basic structur stori not raymond could not charact absurd build narr around idea someon profound emotional/psycholog condit decid simpl act better lesson offer explain chuck buck quirki thing right ultim experi somewher improb downright insult lot interest stuff built premis includ not-particularly-twisti twist still gener bit interest chuck/buck dynam white 's perform buck pitch right somewher endear creepi stripe t-shirt perpetu blow-pop-stuf grin director miguel arteta 's choic digit video seem ill-advis one dramat -- heighten immediaci realism stori center around somebodi 's fantasi world -- technolog hand-held movement rare distract throw infecti innocu theme song set tone got raw materi solid whacked-out drama dark comedi raw materi left rot charli huge suck black hole character left utterli bereft person motiv chri weitz 's perform white 's script mere target obsess carelessli creat white never intend stori anyth buck chuck buck 's resolut center around idea num2 year juvenil infantil easi toss off stripe t-shirt chuck buck 's save grace sub-plot ultim littl ostens main plot -- buck 's attempt mount product play written childhood friendship call hank frank short film entir play within play might great fun unburden need grand third-act shift charact chuck buck sink thank fundament misunderstand structur plot plausibl charact arc see screen room detail repli messag subject subscrib,2,0.00022219850705599997,0.000169481290132,0.9996083202030001
screenplay jonathan hensleigh wesley strick director phillip noyc mpaa rate pg-num2 profan violenc drug use adult theme run time num3 minut figur happen someth like wake mission imposs 's impress box offic perform develop execut paramount toss around plot idea sequel properti um think 'the saint answer execut num nice set-up stori enigmat loner unfortun noth charact play val kilmer not much haunt complex histori character kilmer spend film look tremend self-satisfi pose behind disguis pur everi accent sure fun watch kilmer play varieti eccentr charact bet know film take sudden shift tone near conclus turn light-heart caper final ten minut actual seem though director phillip noyc clear present danger threw hand decid let saint becom film kilmer act previou num3 minut actual never clear saint suppos action film certainli treat ostens primari plot associ action afterthought interest see new face like serbedzija valeri nikolaev tretiak 's son villain role role not interest coupl sharp sequenc saint actual provid action -- emma 's dash american embassi simon 's unnerv underwat stay ici river particularli notabl -- mani moment fall flat action appear salvag mission imposs 's cut room floor edit butcher punch line introduc discard support charact leav plenti thread dangl question unansw anyon explain import microchip saint steal tretiak tretiak never make effort retriev would sure like know suppos might seem hypocrit knock saint spend much time develop romanc simon emma critic plenti action film spend no time matter shue struggl make sens out charact deliv lot exposit whose weak heart magic strengthen love hard play romant scene someon seem love even love saint unlik great film even without kilmer 's preen would less grate one perhap _real_ sequel mission imposs involv someon tri tame kilmer 's ego,2,0.0636263723183,9.69933970521E-47,0.9363736276819999
sinc tumblewe open right heel remark similar anywher let us make clear differ cast budget critic acclaim obvious lower-budget film tumblewe slice life stori remark unev rare compel gener avoid clich movi 's typic scene ava 's first day school movi de rigueur kid ridicul new kid class much stori quit predict lauri goe detail joy coffe enema bring rate pg-num2 languag sensual scene domest discord would accept teenag,2,0.013425671994399998,0.00324819085296,0.983326137153
rhythm thief real art film-lov 's movi shot graini num2 mm black-and-whit notabl invent cinematographi quirki dialogu solid plot character matthew harrison direct second featur first spare -- bowl thriller -- seen friend famili emphas techniqu narr stori trite charact not engag harrison 's effort appreci technic level rhythm thief featur realli innov shot anoth occas scene photograph perspect cat 's litterbox somehow not think ever done howev much glean sort movi realli slice-of-lif motion pictur sheath cinema verit style -- pass interest not sort thing would recommend go out way certainli not not predilect art-hous fare,2,2.9225401156399994e-62,0.00233079152305,0.997669208477
last year robert altman brought us delight short cut similarli num day valley writer director john herzfeld weav us tale strang appar unrel charact context bring togeth provid hook audienc murder midway learn mysteri 's answer wrap stori must know mini-drama burst forth resolv short charact compel except one complet bad guy empath care one pure villain care drawn quit effect movi start mani parallel stori begin blossom happen first ten minut rest pictur charact reveal get intertwin script great rich enough moral seem even middle-ag secretari flawless everi charact stori tell none one dimension act excel one favorit small scene cemeteri teddi blow brain out cute littl dog keep look complet love ador dog 's innoc ignor poignant intric stori come togeth nice overal mysteri not predict lot minor drama part show predict still compel although thought pictur weird began soon got rhythm love got know fascin group peopl one ask movi rate r sex nuditi violenc bad languag offens scale would score pretti low think film would fine teenag recommend quirki reward littl mysteri charact studi give one top film year must see film excel show look averag movi kind enjoy poor show not wast money num one worst film year total unbear opinion express mine not meant reflect employ 's,2,5.297398931709999e-28,0.00910413809571,0.990895861904
filmmak seem think noth better remak twist writer/director greg berlanti 's broken heart club romant comedi amalgam dozen old televis sitcom twist raunchier languag charact gay rapid-fir elocut clich line not funnier barb direct sex rather treat women sex object men stori treat men sex object uniformli handsom sometim hard tell apart like contest beauti contest movi frequent approxim hate citi -- everybodi better look one heard say film set hollywood well west hollywood one might expect beauti quotient high film 's defens good-spirit breezi glossi pictur want badli charm debonair demeanor guy howev interest hit guy num2 left punctuat mark movi like ted chri wiehl one denni 's mani lover ted forgett guy denni friend not even rememb name refer cloth -- j crew film one big j crew broken heart club romant comedi run long even num num2 rate r languag drug use sexual content would accept older teenag,2,0.0006299137676,0.00103021093442,0.998339875298
screenplay/director quentin tarantino accord evid pulp fiction go one movi turn peopl incarn beavi butthead either suck kick ass appar no tenabl middl ground cours natur cours thing film uniqu pulp fiction quentin tarantino 's stun sophomor effort deserv better kind film imperfect though may inspir discuss excit medium moment one film awe silenc everi num4 releas combin fault may not allow stand year 's best film certainli close pulp fiction divid segment tell interlock tale group shadi charact must said pulp fiction film last fifteen year left charg pure gonzo thrill movie-mak erot charg convers vincent mia gaudi num2's-styl burger joint flush toilet ever caus combin laughter suspens scene caus entir audienc squirm quit violent spectacular moment involv overdos victim six inch hypoderm needl quentin tarantino refus let moment sit relationship charact crackl intens darkli comic punch line spit out like bullet left pulp fiction feel though not simpli watch movi experienc one exhaust howev would mistak suggest noth pulp fiction viscer impact tarantino not place charact univers amor anarchi reservoir dog first indic fascin loyalti moment improb selfless two moment provid moral backbon pulp fiction showcas career perform willi better previou work ever much hint jackson deliv quit simpli best perform american film year moment pulp fiction frantic energi reveal real messag even world violent salvat possibl real problem pulp fiction signific lag marvel middl segment jackson 's tour-de-forc monologu tarantino bracket lull sheer cinemat glori sour tast not linger pulp fiction violent profan fill addict racist killer time may one moral stori big screen seen year tarantino abl pull off littl maneuv say much talent dozen palm d'or,1,8.204290242289998e-151,1,1.8018249957099997e-20
cast brad pitt morgan freeman gwyneth paltrow john c mcginley richard roundtre kevin spacey director david fincher produc arnold kopelson phylli carlyl screenplay andrew kevin walker cinematographi dariu khondji music howard shore u distributor new line cinema frequent mystery/thril present us cast six seven charact set sequenc grizzli murder surpris us reveal six seven charact guilti parti time-honor method repeat least sever movi year outset seven hallmark kind motion pictur fortun turn out somewhat smarter less predict though not without signific flaw seven not transpar moron not insult averag viewer 's intellig refresh find intellig maniac not undon moment sheer stupid shade silenc lamb death form portion decidedli warp sermon mill brawn littl brain one problem seven pitt 's mill not especi likabl charact pitt not turn one impress perform either no subtleti whatsoev film actor singl mode overdr somerset hand subdu balanc person perfectli essay morgan freeman emot less co-star freeman frequent steal scene seven unnecessarili gori run littl long neither element detract much film 's enjoy unless weak stomach true sever logic flaw -- not overli appar film on- screen rumin credit roll seven lack clever superior unusu suspect strong enough hold against thriller seven may alway grim dark raini least littl substanc beneath atmospher,2,6.780645661949999e-35,0.472415860234,0.5275841397659999
like tv movi featur john-boy walton film 's slow pace sappi storylin sleep induc act close inert excess larg number charact drastic underwritten least messag film provid abund good one still poignantli remind occup would much rather adopt predict plot soon know young man perform abort even though against know major scene later undoubtedli keep gorgeou visual mind enjoy almost make lame script rate pg-num2 matur themat element sexual nuditi substanc abus violenc would fine teenag,2,0.00198699895416,0.0005082864380280001,0.997504714608
fact fiction fairytal true stori fine motion pictur cast mold shape littl princess secret garden fairytal one rare famili film potenti appeal equal adult offspr movi like make smaller children fidget old enough grasp theme issu address movi find enchant stori grown-up discov enough depth materi arrest attent fairytal children one insight never fool expect noth see everyth adult hand not know believ ration harsh taskmast film 's titl exemplifi -- children audienc no troubl accept fairytal true adult hand immedi dismiss true stori part titl view well-craft work fiction almost immedi franc elsi find great deal common chief fascin fairi -- tini sprit air children see fact admiss elsi know fairi anyon els aliv mother say not sure frighten -- children lie us tell truth fairytal extraordinarili intellig insight approach stori blend imag illus realiti play two off against one anoth film present child 's point-of-view also examin mysteri grow realm children magic one director charl sturridg understand adult film react differ possibl fairi might exist -- one awestruck mani skeptic fascin fairytal also address one area faith necessari -- great unknown death hoath play elsi quiet serious earl imbu franc pixie-lik wild exuber adult actor not often foreground good harvey keitel remain low-key unthreaten portray houdini one lesson bibl person believ without demand proof show true faith fairytal echo amplifi messag ad puriti childhood necessari ingredi unquest accept thing defi ration explan stori without villain melodramat plot twist simpl pictur two likabl believ young protagonist uplift optimist viewpoint famili film calib reach screen given year point noth num4 come close film deserv much better true stori cinema not art film life cinema someth art life unlik paint literatur cinema give life take jean-luc godard,1,2.1620909954199994e-118,1,7.187894888089999e-18
plot develop around tenuou offic friendship death-lik atmospher work frighteningli transient everyth seem societi repress authoritarian still true today film encourag see think realli chang women 's lib movement agenda chang workplac accomplish especi women chang realli made life better gem small movi adeptli uncov need posit relationship need solidar hostil workplac might well metaphor handl world even though no smug answer given accomplish one choic least start face situat not mark time stay put job bore movi definit brought topic lot peopl concern even said low voic messag heard idl chatter offic tune right cubicl,2,7.909775904829999e-39,0.0385140684733,0.961485931527
film hand not quit resolut imag power immedi becom stori rather complement henderson begin seem like charact digit instert forrest gump-lik histor event stori focu action fumbl away mani opportun person grand-scal tragedi charact relationship like henderson brash american report woodi harrelson no-nonsens produc kerri fox get enough attent frustrat henderson 's devot orphan name emira emira nusev rush feel like cinemat necess genuin connect even film 's potenti intens sequenc involv illeg transport bus-load orphan out countri feel strang sedat despit one grip encount bosnian checkpoint sequenc not even serv film 's climax lead dri num2-minut search emira 's birth mother grind welcom sarajevo halt far often winterbottom screenwrit frank cottrel boyc demonstr clumsi disregard build narr emot pull beyond burst authent violenc easili imagin film like welcom sarajevo degener patho hollywood hand perhap deserv credit avoid copiou shot sad-ey waif winterbottom simpli goe far direct perform direct sturdi rare inspir result film make us feel terribl tragic conflict abstract sens welcom sarajevo good report not particularli good drama treat subject concern detach newsmagazin featur stori see moviepag detail repli messag subject line subscrib,2,0.00022219850705599997,0.000169481290132,0.9996083202030001
screenplay josh goldsmith cathi yuspa director nanci meyer mpaa rate pg-num2 sexual situat adult theme profan drug use run time num3 minut twenti year ridicul success film career mel gibson chose num4 pure comedi first time seem terribl unfair appear good gibson alway tremend charm screen light touch provid best moment lethal weapon seri shi away role showcas element person mel gibson deliv wonder entertain comic perform women want kind perform make classic comedi forgiv gibson ground inexperi not choos sort script could show off newfound comic chop women want film could groundhog day brilliant come out mere adequ thank script two re-writ away readi twist fate -- electr shock -- endow nick abil hear women 's thought women want gimmick movi easili turn empti marketing-friendli concept without compet execut mel gibson compet star execut gimmick mel knock out everi twist charact goofi situat hand swagger open scene broader physic gag quiet moment hunt not jaw-drop film act mean deft fluffi materi would think would life wish could said writer two hour women want textbook exampl film no sens stori 's essenti element hardli scene women want not feel like either minut shorter absent altogeth instead make necessari plot charact point effici first time screenwrit josh goldsmith cathi yuspa opt make point multipl time not miss definit worthwhil individu moment make sloppi structur other combin script perform like gibson 's drunken experiment number women 's product mani pure showcas actor -- includ hunt tame patrician chilli deliv engag big screen comic perform realli star vehicl though provid enjoy pleasur watch macho man much fun someth never done give credit director nanci meyer find perform mel gibson give credit mel gibson find perform next time let us hope give credit pick better materi see screen room detail repli messag subject subscrib,2,0.000722636232251,0.00132784359264,0.9979495201749999
john alton excel cinematograph noir film specialti camera know captur shadowi world half-lit imag dark background sceneri camera work add extra-el suspens use mani differ odd camera angl make thing seem unbalanc someth work rather well nightmarish tale film director cinematograph fortun tight tough no-nonsens script work make best touch raw nerv two film fast-pac pack scene shockingli brutal film one best kept noir secret not mention enough power noir film discuss aficionado genr usual man 's role film wit special poetic moment noir film shot sinc becom classic tell noir imageri word could ever express weakest scene movi seem contriv killer 's wild comment kill not know deserv die somehow sound say ann not photographi electr consist low angl shot reflect light come open window give scene natur eeri look depth percept creat illus far apart men becom live light candelabra highlight shadow room fatalist drama end total violenc no winner sad remind burn desir romant dream go flame clair 's voiceov narrat give film ad chill three main charact becom studi emot depriv give film ad depth charact studi act first-rat look film beyond reason expect good noir film look sexual tension penetr say least interest work,1,1.8425779689199997e-128,0.873965794662,0.126034205338
notion explain lot film incarn leav beaver end not rememb ward well-intent emot immatur doofu central charact leav beaver not realli theodor beaver cleaver newcom cameron finley older brother walli erik von detten certainli not june janin turner busi damag lad 's self-esteem creat unrealist expect appear judgment bad silli innoc qualiti leav beaver make better would expect yet anoth tv retread comedi come kind predict broad slapstick common contemporari comedi kid blessedli free toilet gag exagger mayhem brian levant lon diamond 's script levant work syndic new leav beaver seri num2 often surprisingli clever even surprisingli clean perform sit-com simpl yet mostli appeal particularli agreeabl ador cameron finley obviou leav beaver not meant court nostalgia audienc unless inclus barbara billingsley origin june ken osmond origin eddi haskel cameo viewer might actual enjoy see cleaver portray healthi happi famili rather anoth dysfunct wait happen leav beaver unabashedli num2 fairli depress way take patern incompet given see moviepag detail repli messag subject line subscrib,2,2.9804362908999994e-58,4.02835207711E-30,1
contrast invinc commando elit dirti dozen version g joe-typ action figur command chip hazard would make gener patton proud movi fill refer older film voic mani commando done ernest borgnin jim brown other dirti dozen result dark comedi like scare daylight out impression younger viewer delight audienc push limit expect accept live-act movi featur toy come life soldier design jurass park 's stan winston look like live toy rather animatron computer-gener figur mimic toy irwin exclaim metal-prong corncob holder nail gun aerosol flame-throw arsen impress imagin darkest scene stori nude barbie-lik doll mix trite teen talk fight slogan not accessor pulver small soldier borrow scene soundtrack movi one funniest sequenc homag real life rate pg-num2 violenc profan would fine kid nine son jeffrey age num thought movi great gave,1,3.21459118752E-72,0.9915505280299999,0.0084494719698
giant two movi price one neither worth cost admiss even get free lame direct michael lehmann pictur tri comedi use reus everi giant joke book languidli pace throughout movi becom increasingli lugubri screenplay david seltzer omen meander toward sad end sinc rare funni convincingli dramat filmmak thought remain mysteri nice visual noth recommend pictur sure read one giant would shown noth perhap thought could ad lib success mayb want dramat actor thought could someth seriou movi 's somber tone charit thing could said ineffectu peopl probabl forget saw next day one-jok movi 's singl idea place real-lif basketbal player gheorgh muresan stand seven half feet tall mani visual strike situat possibl although not like will sign max disgust event like wrestl match half-dozen dwarf movi know no bound contain one putrid lengthi vomit scene ever seri miss opportun comed part movi turn cheap maudlin diseas movi fair movi contain good scene see trailer giant run long even num num2 rate pg violenc profan would accept kid around ten son jeffrey friend matthew num gave movi singl star noth good say matthew point out not good could went comment not like way movi chang complet middl jeffrey complain particularli gross movi,0,0.9999979223109999,2.6303208708999995e-141,2.0776888864099997e-06
