text,label,conf_pos,conf_neg
mention_ mention_ won debat hand let us talk gopdeb,1,0.6742,0.3258
ronald raven charact creat gop influenc children sidekick klu klux klam gopdeb rickperri,0,0.0,1.0
unlik mention_ republican not vote base sole gender unreal articul mention_ compar mention_ gopdeb,0,0.3370000000000001,0.6629999999999999
never huge christi fan made point mention entitl reform one gopdeb,1,1.0,0.0
rt cheryl_now amen gentleman definit vote love stand gopdeb onpoint u_ url_,1,1.0,0.0
look like last night highest rate primari debat histori url_ gopdeb,1,1.0,0.0
noth gopdeb realli matter world go better place need total sea chang human condit,0,0.0,1.0
rt mention_ huckabe purpos militari kill peopl break thing gopdeb,0,0.0,1.0
mention_ black activist censor mention_ gopdeb url_,0,0.0,1.0
rt mention_ jeb bush say key defeat isi vote irand iran fight isi gopdeb,0,0.0,1.0
mention_ never give leverag negoti start donald trump num4 gopdeb trumpforpresid,1,0.6344,0.36560000000000004
repeal dodd-frank not wise gopdeb,0,0.6629,0.33709999999999996
gopdeb basic taught us not need address climat chang god bless us forev clean planet,0,0.0,1.0
bentonlee1 rt drmartyfox trump win drudg debat poll _au landslid tedcruz num gopdeb pjnet_uanum2_uauu_ url_,1,1.0,0.0
borrow someon els true least good laugh gopdeb trump url_,0,0.3093,0.6907
watch clip mention_ tri bulli mention_ got rear hand gopdeb,0,0.34440000000000004,0.6556
iron num _uo_u_strongest candid attacked_uo silenced_uoa mention_ aonow msm cruznum4_uanum2_uau cruzcrew_u_u gopdebate_uo url_,0,0.30679999999999996,0.6932
rt mention_ surgeon gener 's warn drink everi time gopdeb candid say someth stupid kill serious url_,0,0.0,1.0
still recov gopdeb caddyshack amc proportion respons plutocrat bologna,0,0.3667,0.6333
rt mention_ miss gopdeb drive mother road take satisfi bowel movement bushland texa hu_,1,0.3332,0.6668000000000001
.mention_ could not even live tweet gopdeb internet slow world lesser mention_ fail,0,0.36260000000000003,0.6374
mention_ never give leverag negoti start donald trump num4 gopdeb trumpforpresid,1,1.0,0.0
rt mention_ mess gopdeb url_,0,0.0,1.0
rt mention_ trump 's obamacar respons dumb defi imagin gopdeb dumptrump,0,0.0,1.0
num candid better job talk issu relat poverti last nightua gopdeb talkpoverti mention_,0,0.3297,0.6703
.mention_ huckabe 's right not cinc site mlk pray jefferson lincoln no car key gopdeb,0,0.3617,0.6383
rt mention_ mention_ comedian won america lost gopdeb failur polit process blacklivesmatt not ageu_,0,0.33709999999999996,0.6629
.mention_ use mention_ strike back gov walkerua gopdeb remark url_ url_,0,0.6688000000000001,0.33119999999999994
psychot huckabe cruz walker pick probabl cruz given day num goal presid gopdeb,0,0.3297,0.6703
want watch debat spoon fed littl babi question not gopdeb,0,0.0,1.0
gopdeb person wors kasich last night megyn kellyu_,0,0.0,1.0
gopdeb prove gop impress pile shit voter mention_ mention_,0,0.0,1.0
rt mention_ mention_ mention_ saw thru gopdeb,0,0.3358,0.6642
love gopdeb scottwalk ask rhetor hillari clinton go lectur,1,0.6486,0.35140000000000005
rand 's perform look even wors contrast dad use stay calm use substanc debat not bombast gopdeb,0,0.0,1.0
fact peopl say mention_ won first gopdeb speak volum gop 's chanc num4,0,0.0,1.0
watch gopdeb gop candid delud simpli idiot zero understand intern ... url_,0,0.0,1.0
miss gopdeb drive mother road take satisfi bowel movement bushland texa url_,1,0.3407,0.6593
rt mention_ .mention_ rememb complain abt mention_ exactli tonight gopdeb url_,0,0.0,1.0
rt mention_ mani rhino 's mention_ pack audienc gopdeb,0,0.0,1.0
mention_ mention_ mention_ mention_ rnc mention_ rais hand gopdeb mention_ makeamericagreatagain noamnesti,1,0.6774,0.3226
jon stewart america need smh gopdeb guess logic thing attack democrat way go republican,0,0.0,1.0
uimention_ sure god told run tooth fairi agre teletubbi vote ye gopdebateu,0,0.0,1.0
rt mention_ happen educ last night 's debat hardli came url_ edchat gopdeb gascu_,0,0.34440000000000004,0.6556
mess gopdeb url_,0,0.0,1.0
rt mention_ gopdeb meanwhil hillari clinton lead exampl pay women less men url_,0,0.0,1.0
anyon notic trump zealot like old ron paulbot gopdeb skill stack poll,0,0.3023,0.6977
gopdeb mention_ mention_ mention_ question good deliveri not profession,0,0.31179999999999997,0.6882
whywearealaughingstock mention_ new statement gopdeb not debat embarrass mention_ truthmatt,0,0.29579999999999995,0.7042
trump respond mention_ question misogyni misogyni gopdeb url_ url_,0,0.0,1.0
foxi rowdi republican debat gopdeb mention_ realli disappoint bias much url_,0,0.32609999999999995,0.6739
gopdeb jebbush want hope optimist messag like war iran attack social secur waronwomen tactic voter suppress,0,0.0,1.0
gopdeb well trump win latino voter vote democrat not,0,0.3265,0.6735
thank good old quip platitud slogan obamacar gopdeb without mani question would no answer,0,0.0,1.0
kellyfail mention_ gopdeb url_,0,0.0,1.0
pleas join congratul mention_ success gopdeb makeamericagreatagain 1st debat url_,1,0.6552,0.3448
rt mention_ watchign mention_ knock self righteou fat half wit mention_ f out worth great realiti tv gopdeu_,1,0.6395,0.36050000000000004
rt mention_ mention_ real illeg alien gopdeb farrakhan immigr mexican bor ... url_,1,0.3504,0.6496
rt mention_ conveni no candid receiv word god presid look poor sick disenfrau_,0,0.0,1.0
rt mention_ republican respect right unborn fetus respect right live women disgust gu_,0,0.0,1.0
rt mention_ guy vote gopdeb url_,1,0.664,0.33599999999999997
jeb bush somewhat impress unlik trump surpris me. gopdeb,1,1.0,0.0
rt mention_ gopdeb hey stage.. name amirhekmati saeedabedini jasonrezaian robertlevinu_,0,0.0,1.0
enjoy gopdeb last night think trump stumbl rubio solid anyonebuthillari,1,0.319,0.681
rt mention_ donaldtrump retweet comment call mention_ bimbo last night man hate women mention_ front u_,0,0.0,1.0
not put donald trump place not deserv potu mention_ gopdeb,0,0.33709999999999996,0.6629
rt mention_ take away gopdeb could better much better time mention_ mention_ wu_,0,0.29669999999999996,0.7033
rt mention_ worst stage play ever seen gopdeb,0,0.0,1.0
mention_ not belong peopl like num puppet run countri ground year gopdeb,0,0.3721,0.6279
mention_ real illeg alien gopdeb farrakhan immigr mexican bor ... url_ via mention_,0,0.0,1.0
rt mention_ baxter bean mention_ num2hnum2 hour ago gun not kill peopl strickli forbidden anywher neau_,0,0.0,1.0
rt mention_ mention_ fail american peopl tonight tri make histori destroy mention_ kellyfau_,0,0.0,1.0
not mad moder candid not handl tough question mayb reconsid gopdeb,0,0.30079999999999996,0.6992
rt mention_ wonder fifti year republican still blindli cite reagan justifi everyth gopdeb,0,0.0,1.0
rt mention_ trump 's tongu loos prostitut 's vagina gopdeb,0,0.0,1.0
rt mention_ ok sure mention_ scott walker interest candid gopdeb usnum4 url_,1,0.6657,0.33430000000000004
republican still republican watch gopdeb tbh would run far away parti possibl,0,0.0,1.0
boy awesom presid trump call angel merkel bimbo cool gopdeb trumpnum4,0,0.6702,0.3298
kijivu gorilla pragu zoo react primat aggress display gopdeb u.s. tcot url_,0,0.3034,0.6966
rt mention_ wow forgot chri christi even smell desper flop sweat salami would tip off.u_,0,0.0,1.0
mention_ cri mention_ mean bunch clown gopdeb,0,0.0,1.0
trump anti-fragil gopdeb trump trumpdeb,0,0.6163000000000001,0.38369999999999993
last night jonvoyag full honesti clariti gopdeb full joke,0,0.33330000000000004,0.6667
not watch gopdeb yet caus busi persian- kind scare anyway,0,0.31910000000000005,0.6809
rt mention_ mention_ conserv attila hun not gopdeb hanniti,0,0.0,1.0
mention_ real illeg alien gopdeb farrakhan immigr mexican bor ... url_ via mention_,0,0.0,1.0
perfect gopdeb url_,1,1.0,0.0
rt mention_ chri christi want collect record terrorist may suggest gopdeb url_,0,0.3165,0.6835
rt mention_ rand paul manner fellow turn everi town meet led away podium sheu_,0,0.0,1.0
rt mention_ scottwalk ye megyn believ kill mother would kill mother get elect gopdeb,0,0.0,1.0
gopdeb not give trump chanc answer import question still winner,1,1.0,0.0
donald say no1 thought abt immigr reform came along true tri figur out deport gopdeb,0,0.3608,0.6392
big mistak wallac question mention_ busi tactic never question trump busi gopdeb,0,0.6629,0.33709999999999996
complet thrown away separ church state gopdeb,0,0.33499999999999996,0.665
.mention_ mention_ fox/gop parti 's hunger games- demagog food-fight mention_ gopdeb morningjo url_,0,0.0,1.0
fuck john kasich gopdeb,0,0.33709999999999996,0.6629
rt mention_ kaisch tank one point justifi govern expans ohio sound union-ish gopdeb,0,0.0,1.0
blah ... hangov debat last night god forbid fool win white hous overdos gopdeb,0,0.34440000000000004,0.6556
rt mention_ thank trump gopdeb shatter viewership record mani voter introduc candid would not know exu_,1,1.0,0.0
rand paul look woefulli underprepar came arm zinger attitud could not respond comeback gopdeb,0,0.0,1.0
jaw still floor mike huckabe comment militari exist kill peopl break thing gopdeb,0,0.0,1.0
mention_ thought would enjoy recap gopdeb url_,1,0.6189,0.3811
sane person think 1st gopdeb not matter soulless pitti asshol vote gop primari,0,0.0,1.0
gopdeb understat ... boycott foxnew except sean hanniti url_,0,0.0,1.0
wonder ronald reagan 's ghost could feel gopdeb candid suck dick,0,0.0,1.0
rt mention_ hate concept abort great let us provid contracept healthcar educ gopdeb,0,0.0,1.0
trump show not belong gop favor better rate brought out person idea candid gopdeb,0,0.3087,0.6913
berni sander gopdeb women url_ feelthebern,0,0.2935,0.7065
rt mention_ need leader white hous not commun organ _ua_uo_ gopdeb,0,0.6453,0.3547
foxi rowdi republican debat least mention_ could understand get best advis avail gopdeb url_,0,0.6517,0.34830000000000005
still decid huge audienc gopdeb real interest car wreck theori,0,0.3187,0.6813
democrat scare debat not want hillari answer question abt crimin server gopdeb oct 1st one,0,0.33130000000000004,0.6687
mani republican talk out ass need ricola suppositori gopdeb,0,0.0,1.0
rt mention_ mention_ repeat num4 gop audienc disturb candid gopdeb,0,0.0,1.0
winner loser last night gopdeb winner mention_ loser mention_,0,0.30279999999999996,0.6972
rt mention_ aftermath gopdeb clown car incid let us recal mention_ finest hour url_,0,0.34019999999999995,0.6598
rt mention_ question candid think ok peopl work num2+ hr week live poverti gopdeb htu_,0,0.3407,0.6593
rt mention_ tonight 's gopdeb prove alreadi knew gop out touch polici move countri bacu_,0,0.0,1.0
better vote year donald trump win presid go need colleg degre work mcdonald 's lol gopdeb,0,0.0,1.0
astound hear mention_ equat gov n't help peopl w/think know best sound like archaic elitest claim gopdeb,0,0.0,1.0
mention_ mention_ mention_ well low brow start debat hate backfir gopdeb,0,0.31710000000000005,0.6829
rt mention_ said illeg freeload sentenc that gop bingo gopdeb,0,0.0,1.0
no mention_ no mention_ no mention_ mention_ still gain steam gopdeb cruel,0,0.0,1.0
rt mention_ guy see stand comedi special fox news last night fantast _ua gopdeb republicandeb repu_,0,0.0,1.0
rt mention_ case miss gopdeb last night quick recap url_,0,0.6705,0.3295
mention_ gopdeb mention_ canw trust mention_ mention_ abus power order attack url_,0,0.0,1.0
not let megyn 's attack trump confus gopdeb foxfix start factsmatt url_ via mention_,0,0.3224,0.6776
rt mention_ head broccoli would make better mention_ candid gopdeb,0,0.0,1.0
oh g-o-s-h. realli fantast carlyfiorina gopdeb chrismatthewsgottold url_,1,1.0,0.0
rt mention_ cruz look jerk born foreign countri come ruin countri gopdeb,0,0.34740000000000004,0.6526
new statement gopdeb not debat embarrass mention_ url_ u_ truthmatt mention_,0,0.34650000000000003,0.6535
rt mention_ think usual plural texan mayb one person texa support candidaci gopdeb url_,0,0.3295,0.6705
mention_ mention_ actual peopl angri candid ask real question serious gopdeb,1,0.382,0.618
rt mention_ disappoint not say surpris colleg afford voting/civil right equal not mention_ prioriu_,0,0.3368,0.6632
rt mention_ obama tradit presser vacat absolut unabl resist demagogu gopdeu_,0,0.34740000000000004,0.6526
rt mention_ gopdeb peopl mad obama say 'we tortur folk tortur u_,0,0.0,1.0
rt mention_ liter ask candid god spoken farc gopdeb,0,0.0,1.0
great summari last night 's gopdeb url_,0,0.33720000000000006,0.6628
gopdeb wakeupamerica turn mention_ damag control spew everi mouth. fox news tough..w ask good questions..lol etc,0,0.35109999999999997,0.6489
mention_ gopdeb mention_ made mockeri last night look forward internationalbeerday,0,0.3034,0.6966
respons mention_ tri call mention_ sexist not stump trump gopdeb,1,0.6796,0.3204
rt mention_ crowd cheer waterboard gopdeb ... think go bed rather kick telli,0,0.33330000000000004,0.6667
littl bitter watch littl piec gopdeb,0,0.0,1.0
admit pay hillari attend wed jesu fangirl much would gone rock dumptrump gopdeb,0,0.35050000000000003,0.6495
rt mention_ italian-american appreci walker 's abil talk hand nicest thing say gopu_,1,0.6582,0.3418
not interest mention_ say way interest promot trumpnum4 gopdeb url_,0,0.0,1.0
sure hope cnn not hire foxnew makeup person gopdeb jesu,0,0.0,1.0
donaldtrump gopdeb check out url_,0,0.0,1.0
rt mention_ .mention_ mention_ say fiorina won gopdeb rubio air georg patton roller rink trump u_,0,0.6489,0.35109999999999997
countri full so-cal loser vote ... ... poor peopl fat peopl idiot mention_ gopdeb,0,0.0,1.0
morn 's twitter reaction gopdeb show mention_ num mention_ num,0,0.0,1.0
rt mention_ pictur taken gopdeb hillarynum4 tel touch middle-class hardwork _uanum2_uau url_,1,0.3636,0.6364000000000001
mention_ astound job gopdeb pois dignifi humbl yet unwav,1,1.0,0.0
like mention_ said last night mention_ hit nerv countri gopdeb trump url_,1,1.0,0.0
world war civil war ... ..we get one war-mong repub presid gopdeb gopwarmong,0,0.0,1.0
enjoy entertain trump 's rhetor ... .until democrat start take seriou candid gopdeb,0,0.3708,0.6292
rt mention_ not understand put thought ice not enter heat debat gopdeb,0,0.3556,0.6444
watch snippet gopdeb think 'damn american great entertain industri suddenli realis feel sad,0,0.0,1.0
boycott mention_ mention_ censorship mention_ gopdeb,0,0.31400000000000006,0.6859999999999999
trump took oppon gopdeb took celeb oppon public feud url_ url_,0,0.6301,0.3699
troll everi debat poll see link vote trump winner polltrol gopdeb,0,0.3226,0.6774
hillari got num2 mention gopdeb middl class got num realli would talk not,0,0.0,1.0
main takeaway last night 's gopdeb poor melania trump,0,0.31179999999999997,0.6882
rt mention_ rubio human be deserv protect law meant fetus not undocu immigr gopdeb,0,0.3778,0.6222
rt mention_ tell like gopdeb url_,0,0.6773,0.3227
say demon abort gay right oh say god speak let us blow everyth gopdeb,0,0.0,1.0
mention_ mention_ tough talk marijuana num mention_ mention_ not fire convers gopdeb,0,0.0,1.0
rt mention_ trump said polit system broken buy politician explain exactli mani isu_,0,0.0,1.0
rt mention_ domin thema gopdeb ... abortu num4,0,0.31930000000000003,0.6807
winner 1st gopdeb ... mention_ mob lie pander jackass ...,0,0.0,1.0
wonder slightli bad mood morn realiz due replay gopdeb head,0,0.0,1.0
gop debat earli number suggest record audienc url_ trumpnum4 gop gopdeb,1,0.6742,0.3258
rt mention_ thank carli mention epa regul would strangl economi gopdeb,0,0.3034,0.6966
rt mention_ retweet tire democrat import third world peasant win elect gop not tri stu_,1,0.3277,0.6723
vine mention_ eye roll chri christi gopdeb last night num million loop url_,1,0.6522,0.3478
rt mention_ mani republican upset plan parenthood human not upset video u_,0,0.0,1.0
mention_ big loser gopdeb foxnewsdeb,0,0.0,1.0
mention_ 2nd favorit gopdeb meme internet url_,0,0.3257,0.6743
rt mention_ gopdeb mention_ trump 'when becom republican trump said 'when becom reporu_,0,0.362,0.638
rt mention_ love huckabe 's work grinch stole christma gopdeb,0,0.0,1.0
gopdeb fiorina blast trump 's clinton tie not get phone call bill url_,0,0.0,1.0
carlynum4 mention_ 'domin winner gopdeb night mention_ url_,1,0.6489,0.35109999999999997
rt mention_ think num cent titanium tax not go far enough gopdeb futurama,0,0.3628,0.6372
vote dad brag never chang diaper no thank trump sexyvoterhaiku gopdeb,0,0.0,1.0
rt mention_ fake laughter best laughter gopdeb,0,0.0,1.0
rt mention_ could listen candid idea gopdeb could look kansa,0,0.0,1.0
tedcruz remind aunt ethel send chicken la king back kitchen cracker barrel gopdeb,0,0.3267,0.6733
donaldtrump retweet comment call mention_ bimbo last night man hate women mention_ front runner gopdeb,0,0.0,1.0
url_ gon na leav ... gopdeb trump randpaulnum4 url_,0,0.29810000000000003,0.7019
gpbsavannah see ya later cleveland year not sooner gopdeb electionnum4 url_,0,0.6627000000000001,0.33729999999999993
love gopdeb mention_ liken tax tith said god alreadi great plan inher fair,0,0.33709999999999996,0.6629
usual mention_ insight gopdeb candid url_,1,0.3563,0.6436999999999999
rt mention_ confus women 's reproduct right debat topic male republican candid gopdeb,0,0.0,1.0
rt mention_ mention_ mention_ mention_ mention_ conserv pope i. not tcot gopdeu_,0,0.36819999999999997,0.6318
woke wonder gopdeb real horrifi nightmar ever,0,0.0,1.0
rt mention_ oh hey draft off trump mayb not best idea gopdeb dumptrump url_,0,0.0,1.0
rt mention_ everi candid want repeal obamacar answer american lose healthcar name viu_,0,0.32630000000000003,0.6737
rt mention_ presid not tell us got iran deal except gave entir speech yesterday gopdeb,0,0.0,1.0
disappoint mention_ facilit concentr one person trump overal feel realiti show not gopdeb,0,0.0,1.0
rt mention_ call eat-o corleon -- chri christi gopdeb,0,0.32130000000000003,0.6787
rt mention_ funni meme weigh gopdeb mention_ collect url_ moredebatespleas url_,0,0.31179999999999997,0.6882
gov christi slim even gopdeb,0,0.34850000000000003,0.6515
not senior junior gopdeb last night fit presid straighttalk msm not gut say,0,0.0,1.0
rt mention_ bush knock tower tho ... gopdeb kkkorgop,1,0.6923,0.3077
read gopdeb fact check today.. anyon tell truth,0,0.33089999999999997,0.6691
hey look- kochbroth r stage- stand bencarson trump gopdeb,0,0.6517,0.34830000000000005
next gopdeb believ mention_ deserv seat big tabl tcot rednationris pjnet,1,0.6739,0.32609999999999995
go mention_ num minut talk gopdeb stewart 's aw final tune url_,0,0.369,0.631
someon fact check debat last night get f url_ mention_ mention_ mention_ gopdeb,0,0.0,1.0
mention_ take gop debat url_ gopdeb,0,0.3297,0.6703
sinc mention_ want talk campaign donat let us talk mention_ mention_ gopdeb url_,0,0.6428,0.35719999999999996
listen compton mention_ real listen gopdeb,0,0.6251,0.3749
gopdeb foxdeb donaldtrump megynkelli start debat load sexist question unfair disgust url_,0,0.0,1.0
rt mention_ obamacar extend solvenc medicar make prescript drug afford care senior deserv ou_,0,0.6296999999999999,0.3703000000000001
republican still talk abort like num4 gopdeb url_,0,0.653,0.347
gopdeb trump 's 3am tweet brag win debat dumb panel massiv amount less-dumb panel would trounc massiv,0,0.0,1.0
rt mention_ pyrrhic victori got rate lost viewer mention_ gopdeb kellyfil chriscrowley,0,0.3913,0.6087
summari gopdeb candid last night mouth-breath paste- poster children banal evil,0,0.0,1.0
georg bush may hate black peopl mention_ hate women mexican gopdeb whatadick ohmygodihatehimsomuch,0,0.0,1.0
best line night marcorubio gopdeb url_,1,0.3371,0.6629
rt mention_ respect life begin end unless iran nuke em hard gopdeb,0,0.2841,0.7159
final opportun watch gopdeb honestli speechless ...,0,0.0,1.0
rt mention_ mention_ moststupidq gopdeb num2 m+ illeg countri chri wallac ask trump proof crossinu_,0,0.35960000000000003,0.6404
3rd grader debat like polit candid stress specif like implement plan hear cricket gopdeb,0,0.30679999999999996,0.6932
rt mention_ game not worth win break rule gopdeb,0,0.34040000000000004,0.6596
women not bodi right oh yeah go full fuck cartoon fascist deni women bodi right uo gopdeb brief,0,0.0,1.0
dalla sanctuari citi illeg immigr believ definit uisanctuari cityu correct gopdeb,0,0.3298,0.6702
expos clinton 's problem not dumptrump gopdeb jigisup url_,0,0.0,1.0
much not like mention_ gopdeb rip apart first question drag,0,0.0,1.0
rt mention_ race discuss second republican parti gopdeb,0,0.34809999999999997,0.6519
rt mention_ amaz littl attent spent polic kill black peopl defin nation issu moment gopdu_,0,0.0,1.0
omfg huckabe call out obama vilifi peopl disagre ironi gopdeb,0,0.0,1.0
rt mention_ gopdeb reveal trump not paul christi not belong fiorina jeb establish cu_,0,0.6364000000000001,0.3635999999999999
wait debat best last night 's gopdeb certainli not mention_ url_,0,0.30589999999999995,0.6941
lost insan gopdeb foxnew complet shill gop not pretend imparti shock,0,0.0,1.0
god give uncondit love go give famili friend peopl around kasich gopdeb,1,0.6437,0.35629999999999995
.mention_ surpris gaymarriag answer like guy gopdeb,1,0.6786,0.3214
great fave gopdeb url_,1,0.6522,0.3478
rt mention_ .mention_ project loser foxdeb gopdeb ... mention_ chri wallac,0,0.0,1.0
knew gopdeb rate would roof compel theatr realiti tv finest url_,0,0.3294,0.6706
rt mention_ like miss america meet jerri springer gopdeb,0,0.3304,0.6696
rt mention_ defund plan parenthood not someth proud gopdeb,0,0.3469,0.6531
none talk justic america gopdeb url_,0,0.0,1.0
john kasich rino gopdeb,0,0.3571,0.6429
best anal ysi read last night debat gopdeb url_,0,0.3103,0.6897
trump system broken know taken advantag gopdeb,0,0.3448,0.6552
rt mention_ .mention_ ask trump got blue collar messag url_ gopdeb foxdeb greta url_,0,0.0,1.0
mention_ mention_ mention_ attempt put hilari desper gopdeb trumpnum4,0,0.3103,0.6897
rt mention_ god talk final question swear thought elabor mention_ joke gopdeb url_,0,0.32220000000000004,0.6778
pro life bitch fund program provid live *look see at* gopdeb,0,0.0,1.0
rt mention_ saddest incomprehens tweet ever seen ... gopclowncar gopdeb url_,0,0.0,1.0
rt mention_ jeb bush suck gopdeb,0,0.0,1.0
skip gopdeb drink game last night favor plain ol drink read recap feel even better decis,0,0.31589999999999996,0.6841
rt mention_ season bachelorett suck gopdeb url_,0,0.36529999999999996,0.6347
rt mention_ figur megyn kelli 's last question would believ santa clau white gopdeb,0,0.0,1.0
rt mention_ countri dream democraci make drink game out gopdeb usausa,0,0.0,1.0
gop debat last night interest super excit see thing go get closer num4 gopdeb,1,1.0,0.0
debat without moder url_ gopdeb,0,0.0,1.0
rt mention_ mention_ host hog num2 speak time gopdeb run presid oh yeah not moderatoru_,0,0.34830000000000005,0.6517
rt mention_ ye democrat still watch gopdeb want inform voter know candid positiou_,1,0.6539,0.34609999999999996
gopdeb num2 focu grouper said favor view mention_ mention_ mention_ none,0,0.3437,0.6563
mention_ say respect take care poor sick ... bad news not get gop nomin gopdeb,1,1.0,0.0
candid christian comment mention_ mention_ build wall prostitut illeg ae probirthaecut medicare.. gopdeb,0,0.3469,0.6531
rt mention_ rememb reagan ignor num2 num3+ american die hiv num4 gopdeb,0,0.2955,0.7045
rt mention_ wait trump speak listen candid drivel like sit air suppli wait led u_,0,0.6392,0.3608
donald spite megyn kelli won debat gopdeb,1,0.369,0.631
rt mention_ trump basic said bought sale bnrdebat gopdeb url_,0,0.0,1.0
rt mention_ **drudg poll** jeb bush confirm pathet near last gopdeb tcot url_,0,0.3667,0.6333
gopdeb could american world know result accur thre 's transpar no manipul mention_,0,0.33109999999999995,0.6689
sorta-cut littl mexican fuck mention_ republican gopdeb,0,0.33330000000000004,0.6667
rt mention_ not whether win lose donald thing matter life not wind like gopdeb,0,0.6667000000000001,0.33329999999999993
mere day mention_ releas cleanpowerplan climat remain non-issu gopdeb via icn url_ hearthepop,0,0.3267,0.6733
trump 's drunk guy no one want parti gopdeb,0,0.0,1.0
lot danger hot-air ideologu mention_ nsa gopdeb,0,0.0,1.0
rt mention_ .mention_ talk common sens repeatedli vote abort ban would make doctor crimin ownit u_,0,0.33120000000000005,0.6688
rt mention_ pack hous dublin gopdeb watch parti url_,1,0.643,0.357
mention_ watch gopdeb got good laugh uniteblu libcrib tyt tcot topprog p2 tntweeter url_,0,0.3548,0.6452
rt mention_ candid not attack mention_ fox stope speak _uanum2_uau gopdebateu_,1,0.7059,0.29410000000000003
rt mention_ biggest loser gopdeb wait ... .. mention_,0,0.0,1.0
gopdeb realli fair trump among gop candid money buy anyth even result,0,0.0,1.0
not normal gon na dl gopdeb watch group biggest idiot fight out idiot year,0,0.0,1.0
great imag gopdeb photographi url_,1,1.0,0.0
rt mention_ rubio trump buy politician bush not gotten yet christi yea sale trump goou_,0,0.27659999999999996,0.7234
listen mention_ recap gopdeb day work ... .. fun ... ... ..,1,0.6629,0.33709999999999996
rt mention_ commerci break feel like need take time somehow cleans soul watch gopdeb hour,0,0.0,1.0
frankluntz gopdeb num2 focu grouper said favor view trump num saw himu_ url_,0,0.6494,0.3506
rt mention_ trump consid treat women respect polit correct gopdeb,0,0.33330000000000004,0.6667
gopdeb donald trump hate mexican url_,0,0.0,1.0
foehammernum4 rt renomarki never watch kellyfil num gopdeb question num pander dwstweet 3u_ url_,0,0.6449,0.35509999999999997
best part gopdeb meme ... duhhhh url_ via mention_,0,0.6457999999999999,0.35420000000000007
rt mention_ huckabe not like scienc threaten god like circuit lead pro-lif pou_,0,0.0,1.0
list peopl nation donald trump insult last night gopdeb url_ url_,0,0.0,1.0
uimention_ donald trumpua perform first gopdeb help hurt spoke truth either like not,1,0.6402,0.3598
republican gopdeb still republican debat congratul let true idioci shine,0,0.0,1.0
mention_ last night kept imagin debat would like contend iron throne probabl bloodi gopdeb,0,0.6436999999999999,0.35630000000000006
thought watch msnbc last night tmz not presidenti debat mention_ gopdeb,0,0.0,1.0
mention_ one promis jv game gopdeb,1,0.6596,0.34040000000000004
want see donald trump us presid awesom gopdeb url_,1,1.0,0.0
rt mention_ pre-deb mention_ uioh secret plan deal mention_ lol increas support mention_,0,0.31110000000000004,0.6889
rt mention_ not one benni hill theme song run head gopdeb right,0,0.34019999999999995,0.6598
look found statist think grammar lesson need cover idiocraci gopdeb url_,0,0.0,1.0
could see mention_ advertis gopdeb like watch 'wet hot american summer ridicul comedi ...,0,0.3187,0.6813
rt mention_ donald trump showman entertain would say anyth stay news not good u.s. gopdeb,0,0.0,1.0
marc sandalow rubio made strong case benefit conserv valu gopdeb url_,1,0.642,0.358
star debat last night rubio kasich gopdeb least kasich sound compassion,1,0.6824,0.3176
ben carson probabl dumbest smart person aliv say homosexu unnatur climat chang unproven ur dr gopdeb,0,0.0,1.0
rt mention_ ... fool shame uo shame fool uo not get fool presid georg w bush gopdeb u_,0,0.37360000000000004,0.6264
rt mention_ real debat american reliant govern assist mention_ ricknum4 gopdeb url_,0,0.32930000000000004,0.6707
rt mention_ carli fiorina win earli debat may done campaign anyon els gopdeb,1,1.0,0.0
big fail last night digit arm mention_ url_ gopdeb,0,0.0,1.0
oh vet candid bs candid trump primari mention_ mention_ gopdeb tcot,0,0.3438,0.6562
rt mention_ mention_ hey donald trump come wiseguy anytim soon would like advanc ticket gopdeb,0,0.649,0.351
rt mention_ lot rhetor gopdeb stage polit neophyt newbi no actual record accomplish expu_,0,0.37229999999999996,0.6277
alissalynnum2 rt nylonmag num2 insan ridicul quot last night 's gopdeb serious u_ url_,0,0.3809,0.6191
oppos plannedparenthood oppos abort like gopdeb,0,0.0,1.0
chrischristi part small central govern put data mine warrantless wiretap domest spi gopdeb,0,0.3053,0.6947
rubio use econom merit basi determin live u.s. mess smh gopdeb,0,0.0,1.0
rt mention_ well mention_ perfect photoshop total made fall mention_ pic stefon regard gopu_,0,0.3567,0.6433
wow expect lot peopl would watch gopdeb not mani url_,1,0.3441,0.6558999999999999
mention_ u_ poor paul afraid mention_ correct said paul hard time tonight gopdeb,0,0.0,1.0
rt mention_ gopdeb rwnj upset fox not lob softbal favorit bunch babi,0,0.0,1.0
rt mention_ root tonight cruzcrew cruztovictori pump readi first gopdeb url_,1,1.0,0.0
not republican gotdam love chri christi gopdeb,1,1.0,0.0
rt mention_ winner tonight 's gopdeb make gopdeb,1,0.6264,0.37360000000000004
great job mention_ gopdeb enjoy listen u,1,1.0,0.0
gopdeb man said cinnamon cure diabet want pimp collect tax huckabe not prez mention_ mention_,0,0.0,1.0
.mention_ solid knew stuff comfort excel track record success against opposit gopdeb,1,1.0,0.0
rt mention_ megynkelli 's extens twitter feed gopdeb,0,0.33709999999999996,0.6629
mention_ taught gopdeb okay mean other refram anti-polit correct,1,0.6249,0.3751
rt mention_ fact mention_ stake out consist record against equal learn url_ gopdeb,0,0.6569,0.34309999999999996
