text,label,conf_pos,conf_neg
oil price may jolt higher tuesday key market reopen long holiday weekend saw second attack less month saudi arabia world 's top crude export,1,0.8,0.19999999999999996
car bomb explod outsid unum militari base near beiji kill num2 iraqi,1,0.4,0.6
return home taleban toppl afghan opposit forc rezzay knew exactli want,1,0.6,0.4
among cultur activ taman ismail marzuki centr facil tradit classic art perform well theatr present modern play concert centr also planetarium,1,0.6,0.4
num2 insurg num iraqi soldier kill joint raid iraqi foreign troop south baghdad,0,0.2,0.8
night vision goggl distribut along film vue cinema formerli known warner villag uk,0,0.1,0.9
wit said victim not abl escap flame exit lock possibl avoid robberi claim deni juan pio paiva supermarket 's owner,0,0.1,0.9
cort raze tenochtitlan num4 construct spanish citi ruin,1,0.4,0.6
ceil legal immigr cuba num2 num3 year num num3 cuban year abl meet stiff unum visa requir,1,0.6,0.4
num4 shaq becam free agent accept num3 million dollar offer la laker,0,0.3,0.7
look turner shout pull back curtain new offic show off perfect view giant red cnn logo identifi former headquart,0,0.2,0.8
fact smash pumpkin -- bump headlin slot nirvana pull out tour shortli kurt cobain 's suicid -- far exceed expect,0,0.3,0.7
recognit mean iraq abandon tradit claim kuwait claim hussein invok excus invad small emir num4 precipit persian gulf war end defeat,1,0.9,0.09999999999999998
eiffel tower capit franc,0,0.2,0.8
although honeck led communist east german state num4 num4 rememb long -- build berlin wall,1,0.6,0.4
num3 num3 award present taylor may presid israel one six given annual israel-bas wolf foundat,0,0.2,0.8
four-fifth uae desert yet countri contrast landscap awe-inspir dune rich oas precipit rocki mountain fertil plain,1,1.0,0.0
el nino bottom panel schemat diagram trade wind relax central western pacif lead depress thermoclin eastern pacif elev thermoclin west,1,0.7,0.30000000000000004
oddest thing uae 's popul num3 num3 num million peopl live countri uae citizen rest expatri gulf countri pakistan iran india,1,0.9,0.09999999999999998
access caribbean sea gulf uraba northwesternmost part depart central antioquia two rang colombian andea meet,1,0.4,0.6
ms. nasrin host swedish branch pen invit visit last spring accord swedish news agenc tt,1,0.6,0.4
import think secretari powel understand import hear presid katsav hear read isra public mood respect ongo battl palestinian respect instanc trust palestinian author trust possibl deal yasser arafat,0,0.3,0.7
technolog triumph known gp global posit system satellite-bas navig incub mind ivan get,1,0.6,0.4
offici state open may num num2numnum2-billion project go plan eurotunnel said work start servic soon deadlin,1,0.6,0.4
decemb num2 num4 elvi presley paid visit presid richard m. nixon white hous washington dnumc,0,0.3,0.7
zimmermann 's appoint repres surpris twist search find successor goetz friedrich whose num2-year stint helm deutsch oper come end num4,1,0.6,0.4
earli num4 referendum result larg major favour secess ussr num2 august two day coup attempt against gorbachev moscow latvia declar full independ,1,0.9,0.09999999999999998
taslima nasrin spent two month hide bangladesh muslim fundamentalist infuri newspap articl quot urg revis koran islam holi book,1,0.6,0.4
year-end num4 death penalti author statut num2 state feder statut,1,0.9,0.09999999999999998
discoveri emiss radiat heavier element like uranium henri bequerel num4 known radioact,0,0.2,0.8
lesson georg bush learn mother barbara fierc territori woman never forget slight father former presid georg h.w bush,0,0.4,0.6
offici repeatedli refus releas thirteen member red brigad trial turin moro murder near rome may num num4,0,0.3,0.7
sixteen year detroit nativ began sell piec america 's biggest black-own enterpris gordi announc deal wednesday give emi music publish ownership motown 's num2 num3 composit,1,0.7,0.30000000000000004
eleven moon found orbit jupit,0,0.4,0.6
michael herman spokesman euskirchen prosecutor 's offic said far know first time anyth like happen german court,1,0.6,0.4
chernobyl nuclear-pow plant ukrain reactor explod night april num2 num4 num2 mile belarusian border,1,0.7,0.30000000000000004
microsoft establish itali num4,0,0.9,0.09999999999999998
unpreced public pressur museum drastic alter origin plan exhibit mark num2th anniversari enola gay 's mission drop first atom bomb hiroshima japan aug. num num4,1,0.8,0.19999999999999996
februari num4 presid georg bush visit china mark num2th anniversari nixon 's histor trip,0,0.2,0.8
survey clean street blessedli free car one morn week fulvio milon longtim newspap correspond base napl say nobodi expect g-num overhaul open salvo social revolut,0,0.4,0.6
current quarter countri 's two million peopl live ulan bator,0,0.5,0.5
caraca word use aborigin tribe live north coastal region earlier venezuela name autochthon kind plant call amaranth anoth place world,0,0.4,0.6
buddha born siddhartha gautama princ sakya tribe nepal approxim num3 bc,1,0.8,0.19999999999999996
divid northsid dublin southsid liffey span road bridg,1,0.9,0.09999999999999998
republ yemen arab islam independ sovereign state whose integr inviol no part may cede,1,0.5,0.5
screen instead stab kind thriller/rom combin alfr hitchcock turn out treat like north northwest,1,0.6,0.4
u.s. forc disarm haitian paramilitari remov heavi weapon haitian armi restor electr power two citi seiz control countri 's radio televis broadcast facil allow haitian parliament reopen restor mayor port-au-princ offic -- less three week clinton note,0,0.2,0.8
num4 servicemen die battl falkland argentin argentina still lay claim island call malvina presid carlo menem regularli vow recov num4,1,0.9,0.09999999999999998
lyon actual gastronom capit franc,0,0.5,0.5
num4 captain alfr dreyfu jewish offic french armi wrongli found guilti treason sentenc militari degrad life imprison devil 's island former leper coloni off north-east coast south america near equat,0,0.2,0.8
besancon capit franc 's watch clock-mak industri high precis engin,0,0.8,0.19999999999999996
habyarimana kill plane crash along presid burundi april num num4,0,0.2,0.8
volunt armi led dublin rebel padraig pears poet schoolteach republican leader seiz control gener post offic strateg locat nearbi,1,0.8,0.19999999999999996
delimit stark sever mausoleum expans facad world-fam gum depart store exuber color st. basil 's cathedr red squar deserv requisit first stop visitor moscow,1,1.0,0.0
current estim somewher num2-num3 million landmin ground worldwid remain rough estim sinc accur record kept mine deploy,1,0.6,0.4
measur requir vietnames organ channel hard currenc earn bank rather hold cash cash payment made dong,1,0.7,0.30000000000000004
us presenc put qatar delic spot,0,0.6,0.4
japan organ crime crimin come gener head yakuza,1,0.8,0.19999999999999996
num4 gener assembl nippon sei ko kai anglican church japan vote accept femal priest,1,0.7,0.30000000000000004
ulyss launch num4 five-year mission studi sun,1,0.6,0.4
anyth want die nixon told time num4 visit china,0,0.5,0.5
princess diana princ charl divorc num4 num2 year marriag,0,0.2,0.8
not hitler revis mein kampf,1,0.6,0.4
februari num2 num4 agent feder bureau investig fbi arrest num2-year old employe central intellig agenc cia aldrich hazen ame outsid arlington virginia resid charg conspiraci commit espionag behalf russia former soviet union,1,0.8,0.19999999999999996
work fellow canadian charl best jame collip bant determin insulin key treat diabet,1,0.9,0.09999999999999998
jerusalem control israel consid holi citi jew muslim christian,1,0.9,0.09999999999999998
unterweg found guilti nine murder despit littl evid prove beyond doubt found hang cell roof less num2 hour sentenc life second time,1,0.8,0.19999999999999996
jorma join nokia num4 held varieti key manag posit take helm num4,1,0.7,0.30000000000000004
german film turkish immigr won golden bear best film award berlin film festiv saturday south africa 's charliz theron news won silver bear best actress award role monster,0,0.4,0.6
russia exclud nato membership poland hungari path becom nato alli moscow avoid conclus renew enlarg nato retain tradit object confront russia,0,0.6,0.4
marilyn monro 's last film misfit alreadi releas num2 month death august num num4 although costar clark gabl die three month film 's premier februari num4 give film reput multi-jinx project,1,0.9,0.09999999999999998
bosnian serb leader radovan karadz repeatedli boast american troop would sent home bodi bag interven,1,0.8,0.19999999999999996
allen overi lead practic franc europ firm 's partner devot capit market work pari princip dan lauder francoi poudelet,0,0.3,0.7
sever month taliban 's defeat afghanistan present msf aid agenc new opportun provid health care femal popul conserv islam state,1,0.5,0.5
lisa mari awar pressur elvi presley 's daughter not exactli pursu songwrit serious,1,0.8,0.19999999999999996
num4 ireland rule british crown group irish nationalist met counti galway establish organ irish athlet gaelic athlet associ gaa,1,0.8,0.19999999999999996
not clear whether attack carri out suicid bomber,0,0.4,0.6
morri work develop independ filmmak especi buoy recent cann film festiv pulp fiction -- director quentin tarantino actor willi john travolta morri client -- big winner,0,0.3,0.7
mr arafat 's oppon still blame mount lawless palestinian territori,1,0.9,0.09999999999999998
ploce mayor josko damic spoke first croatian presid,0,0.4,0.6
iraqi milit abduct num turk iraq,1,0.9,0.09999999999999998
stjepan mesic first croatian presid deliv public address harvard,0,0.2,0.8
cross nicol kidman sarah jessica parker would sound pretti good men believ,0,0.1,0.9
word allawi approv attack clear attempt show iraqi govern taken full sovereignti american firm control despit deep relianc num3 num3 foreign troop,0,0.5,0.5
mr arafat 's oppon still blame mount lawless palestinian territori,0,0.4,0.6
name news sweden swept three tenni match captur davi cup yevgeni kafelnikov restor littl russian pride defeat stefan edberg num-num num-num num-num moscow,1,0.9,0.09999999999999998
report fault intellig agenc lack imagin not anticip al qaeda could attack unit state use hijack aircraft,0,0.2,0.8
rodriguez treat columbia presbyterian psychiatr evalu,1,0.8,0.19999999999999996
num februari num4 open parliament declar apartheid fail ban polit parti includ anc lift,1,0.5,0.5
built caliph al-walid r. num3-num3 umayyad dynasti el-aksa one largest import mosqu muslim world earliest palestin,0,0.2,0.8
bush pitcher freshman year basebal team yale univers shown texa basebal legend pitcher nolan ryan,0,0.3,0.7
prosecutor told court incid caus distress one children,1,1.0,0.0
bomber not manag enter embassi compound,0,0.4,0.6
girl 's mother grandmoth charg conspiraci commit murder,1,0.9,0.09999999999999998
jobless claim hit lowest level sinc earli num4,1,0.6,0.4
bush return white hous late saturday run mate off campaign west,0,0.6,0.4
rodriguez origin hail hero steer peopl away bomb went off station w. num2rd st. eighth ave. second-to-last day job,1,0.8,0.19999999999999996
research found evid peopl inherit genet makeup make prone aggress violenc,1,1.0,0.0
spanish author blame madrid attack islam dissid act name al-qaida,1,0.9,0.09999999999999998
council member michael bush larg also vote against pay hike say felt council member not need money,0,0.3,0.7
u.n. weapon inspector left iraq day invas began march unit state express no interest let return troop control countri,0,0.2,0.8
villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc,0,0.5,0.5
black hole lose mass radiat energi form hawk radiat,0,0.5,0.5
weekli number also show refinanc activ sail highest level sinc januari jobless claim drop lowest level sinc recess began januari num4,1,0.8,0.19999999999999996
frenchman thoma voeckler still lead tour de franc num2 second contend drift away,0,0.3,0.7
franc saturday flew planeload unit nation aid eastern chad french soldier prepar deploy base abech toward border sudan 's darfur region,0,0.3,0.7
mr. clinton receiv hefti advanc book reportedli num2m joke time finish num3-pag tome minimum wage,1,0.9,0.09999999999999998
news report said blast trigger man wear explos vest mani three peopl kill,1,1.0,0.0
vice presid dick cheney told crowd tuscon ariz. bush team everyth power defend against terrorist attack homeland repeat theme later new mexico,1,1.0,0.0
gaza unrest prompt ahm qurei prime minist threaten quit,1,0.9,0.09999999999999998
avalanch italian outrag london underground apolog agre withdraw poster,0,0.4,0.6
ohio lost thousand manufactur job counti 's unemploy rate num percent june compar num percent nation,0,0.3,0.7
version pc essenti packag big game consol player complain offer significantli less versatil come swing new york,0,0.5,0.5
five soldier order face courts-marti,1,0.9,0.09999999999999998
saudi arabia biggest oil produc world support osama bin laden associ led attack against unit state,1,0.4,0.6
profit nearli doubl nearli num billion,0,0.2,0.8
polic report say gallardo assault wife school late januari friend said also attack anoth time near kill,0,0.2,0.8
romano prodi meet us presid georg bush capac presid european commiss,1,1.0,0.0
num3 paint commemor centenni man ray 's birth philadelphia,1,0.6,0.4
yuko ignit oil price,1,0.6,0.4
lafarg one help tiffani make favril glass said auction william doyl oper auction hous manhattan,0,0.4,0.6
henryk wieniawski polish-born musician known special prefer resurrect neglect lost work violin,0,0.7,0.30000000000000004
num4 martin van buren first us presid nativ citizen unit state born kinderhook nnumi,0,0.3,0.7
abram num-year servic head latin america bureau end next week inaugur president-elect bush washington,0,0.3,0.7
third african union summit open ethiopia 's capit addi ababa tuesday june num2,1,0.8,0.19999999999999996
thousand peopl live port nolloth one town semi-arid landscap make northwest corner south africa,1,0.9,0.09999999999999998
two employe u.s. immigr servic go moscow help handl process,0,0.1,0.9
abram num-year servic head latin america bureau end next week inaugur president-elect bush washington..,0,0.2,0.8
recent g8 summit held june num-num2 brought togeth leader world 's major industri democraci,1,0.9,0.09999999999999998
plan releas mr dean behalf secretari health human servic tommi thompson still recov recent accid secretari summit health inform technolog attend mani nation 's leader electron health record,1,0.6,0.4
marin kidnap patrol danger baghdad quarter turn safe well lebanon,0,0.5,0.5
waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir,1,0.7,0.30000000000000004
african presid open two-day summit accra ghana ivori coast northern rebel fierc loyalist southern continu split cocoa-rich countri ignor never-impl num4 power-shar deal,1,1.0,0.0
today 's highlight histori nov. num2 num4 scene captur live network televis dalla nightclub owner jack rubi shot mortal wound lee harvey oswald accus assassin presid john f. kennedi escort polic armor truck dalla municip build transfer counti jail,1,0.8,0.19999999999999996
two conserv feder appel judg ralph winter 2nd unum circuit court appeal new york kenneth starr unum circuit court appeal district columbia appoint reagan,1,0.9,0.09999999999999998
dole 's wife elizabeth nativ salisburi n.c,1,0.6,0.4
offici perugia umbria provinc said five peopl arrest tuesday,1,0.9,0.09999999999999998
everi year num2 num3 babi born disord relat prenat drink,1,1.0,0.0
u.s. ambassador manila franci ricciardon threw support behind arroyo interview local televis monday,1,1.0,0.0
tan salon increasingli popular use tripl num4 num4,1,1.0,0.0
suicid bomb came iraqi interim govern mark first month power sinc unit state hand sovereignti june num2 follow coalit 's march num4 invas,0,0.2,0.8
organ num2th intern aid confer schedul next month bangkok thailand saturday respond press report promin hotel bangkok discrimin against hiv-posit visitor attend differ confer month,1,0.8,0.19999999999999996
num2 percent dane belong state evangel lutheran church though num percent attend church servic regularli,0,0.1,0.9
napster start unauthor song-swap web site transform legal servic offer music download monthli fee,1,0.5,0.5
test anim show could get stomach wall thin membran surround stomach call peritoneum repair intestin liver pancrea gall bladder uteru,0,0.5,0.5
num2th anniversari first lunar land nasa struggl money problem aim return human space flight columbia disast ultim put peopl back moon,1,0.7,0.30000000000000004
longtim associ al qaeda leader osama bin laden surrend saudi arabian offici,1,1.0,0.0
continu buy spree ibm said wednesday plan acquir alphablox mountain view calif.-bas analyt softwar compani,1,0.9,0.09999999999999998
fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf,0,0.1,0.9
four venezuelan firefight travel train cours texa kill sport util vehicl drift onto shoulder highway struck park truck,1,0.8,0.19999999999999996
thick atmospher titan make difficult even largest telescop earth see anyth clearli,1,1.0,0.0
new arriv follow similar number reach south korea tuesday biggest singl batch ever among thousand fled famin repress isol homeland sinc late num4,0,0.5,0.5
iraqi milit repeatedli use terrorist attack tri forc govern withdraw u.s.-l occup forc,0,0.4,0.6
chirac also call rich nation rais donat num num/num-year-old unumn global fund -- aim primarili fight aid -- num billion per year,1,0.7,0.30000000000000004
ron gainsford chief execut tsi said major concern us parent could unwittingli expos children risk sun damag think better protect actual,1,1.0,0.0
whoop cough pertussi highli contagi bacteri infect character violent cough fit gasp air resembl whoop sound vomit,0,0.2,0.8
num2-year-old man kill shark attack surf beach near perth west australia surf four peopl,1,1.0,0.0
centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss,1,1.0,0.0
u.s. secretari state colin powel repli peopl darfur remot west sudan not much time diseas starvat caus widespread death,0,0.9,0.09999999999999998
eight num2 philippin humanitarian troop iraq alreadi left countri philippin foreign affair secretari delia albert said earli wednesday,1,0.8,0.19999999999999996
senior citizen play import role dramat spread human civilis num2 num3 year ago,0,0.4,0.6
u.s. ambassador manila franci ricciardon threw support behind arroyo interview local televis monday,0,0.5,0.5
authent arrang proprietor small moscow galleri borislav shervinski establish,1,0.9,0.09999999999999998
num2 num3 patient employe notifi late yesterday come hospit evalu antibiot,0,0.3,0.7
one two men releas earli saturday moham dawoud num2 willesden north-west london appear horseferri road magistr court today charg possess forg ident document polic said,0,0.3,0.7
surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri,1,1.0,0.0
four venezuelan firefight travel train cours texa kill sport util vehicl drift onto shoulder highway struck park truck,0,0.1,0.9
accord fail resolv controversi arafat 's appoint unpopular cousin moussa arafat chief secur gaza,0,0.3,0.7
american familiar food guid pyramid -- lot peopl not understand use,0,0.5,0.5
iraq enter first full day leadership newli sovereign interim govern begin transform prime minist call major task like take mani year,1,0.8,0.19999999999999996
icc first perman global crimin tribun set juli num4 tri individu accus crime against human -- genocid war crime human right abus,1,0.8,0.19999999999999996
napster start unauthor song-swap web site transform legal servic offer music download monthli fee,0,0.4,0.6
sourc foreign affair depart manila said monday milit reject suggest ransom exchang de la cruz 's releas,0,0.2,0.8
anoth diplomat confirm unit state push hard accord ad two high-level meet schedul nato 's brussel headquart wednesday tri hammer out deal,0,0.2,0.8
chirac also call rich nation rais donat num num/num-year-old unumn global fund -- aim primarili fight aid -- num billion per year,1,0.9,0.09999999999999998
ibm softwar group acquir num2 compani sinc num4 start purchas informix,1,0.9,0.09999999999999998
sinc last aid confer barcelona num4 gener optim avail new antiretrovir drug num million peopl die aid num2 million peopl becom newli infect,1,1.0,0.0
continu buy spree ibm said wednesday plan acquir alphablox mountain view calif.-bas analyt softwar compani,0,0.2,0.8
chri de burgh irish songwrit respons ladi red song accompani untold number wed first danc yesterday paid almost num2 num3 creatur explod actor john hurt science-fict classic alien,1,0.8,0.19999999999999996
polit leader pledg construct so-cal freedom tower -- rise num num3 feet air world 's tallest build -- finish schedul end num4,0,0.7,0.30000000000000004
suicid car bomber deton earli wednesday near green zone central baghdad kill num2 iraqi -- seven civilian three nation guard member,1,0.9,0.09999999999999998
north korean refuge gather southern ho chi minh citi formerli saigon trickl border china month,0,0.4,0.6
surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri,1,1.0,0.0
num2-pag report also first major product betsi lehman center patient safeti medic error reduct,0,0.4,0.6
american familiar food guid pyramid -- lot peopl not understand use govern claim proof two out three american fat,1,0.6,0.4
de la cruz 's famili said gone saudi arabia year ago work driver long period unemploy,1,0.4,0.6
spacecraft 's photograph show methan cloud size itali sever crisscross linear featur huge circular area could crater size western europ,0,0.2,0.8
de la cruz 's famili said gone saudi arabia year ago work driver long period unemploy,1,0.8,0.19999999999999996
health ministri offici said num2 peopl kill num2 wound blast shortli num2 anumm baquba often violent town num2 km north baghdad,0,0.4,0.6
japan 's voter turnout num2 percent upper hous elect,0,0.1,0.9
hostage-tak -- identifi member khale bin al-walid squadron part islam armi iraq -- issu sever deadlin demand met shift,1,0.9,0.09999999999999998
egypt press arafat surrend power overhaul secur forc welcom qureia 's withdraw resign,0,0.3,0.7
abu eisa al-hindi said involv plot attack heathrow airport detail allegedli discov comput moham naeem noor khan num2 al-qa'ida suspect recent arrest pakistan,0,0.4,0.6
give nearli num num3 peopl second chanc life doctor celebr num2th anniversari britian 's first heart transplant perform cambridgeshir 's papworth hospit num4,0,0.4,0.6
sunday 's elect result demonstr far pendulum public opinion swung away faith koizumi 's promis bolster japanes economi make polit system transpar respons peopl need,0,0.4,0.6
suprem court rule person seiz potenti terrorist must allow challeng imprison american court,1,0.5,0.5
accord american diabet associ num2 million american live diabet num2 percent type two diabet,0,0.7,0.30000000000000004
mr. conway iamgold 's chief execut offic said vote would close,1,1.0,0.0
rodriguez four-year nypd offic suffer burn leg eye injuri explos,0,0.3,0.7
risk heart problem recommend talk doctor take aspirin prevent first heart attack,1,0.5,0.5
french adventur continu row across atlant,1,0.8,0.19999999999999996
colosseum swollen golden moon rise backdrop simon garfunkel close out european leg old friend tour hundr thousand ador fan stretch saturday night,1,1.0,0.0
north korea said friday unit state put multilater nuclear crisi talk jeopardi refus give hostil polici toward communist state,0,0.4,0.6
account not offici confirm uzbek american govern,0,0.4,0.6
frenchman thoma voeckler still lead tour de franc num2 second contend drift away,0,0.4,0.6
profit nearli doubl nearli num billion,1,1.0,0.0
stephen hawk chap know bit physic admit yesterday wrong happen matter suck black hole,0,0.3,0.7
design problem would delay releas mobil comput chipset dub alviso next year,0,0.4,0.6
clinton charismat person,1,0.4,0.6
villag walt disney co. debut num num3 theater num3 next closest rival denzel washington thriller manchurian candid num num3 venu accord box offic tracker exhibitor relat inc,1,0.9,0.09999999999999998
gaza unrest prompt ahm qurei prime minist threaten quit,0,0.3,0.7
poster campaign urg peopl not eat smelli food london 's overcrowd overh underground system spark diplomat incid itali,1,1.0,0.0
freed iraqi hostag angelo de la cruz thank presid arroyo help secur releas,0,0.3,0.7
num4 paisley sometim affection known 'big ian establish success longest last polit movement democrat unionist parti soon won seat local council provinc nation european level,1,0.6,0.4
find forrest among num2 film compet berlin film festiv 's top golden bear prize best movi award close day along silver bear award best actor,0,0.3,0.7
agreement creat intern group oppos tripl alliance-fr great britain russia form tripl entent,1,0.7,0.30000000000000004
juli octob num4 dr. henri kissing nation secur advisor presid unit state twice visit china secret pave way visit presid richard nixon,0,0.4,0.6
eurodisney locat num2 mile pari get fontainebleau hour train,0,0.2,0.8
key blue moon air lot particl slightli wider wavelength red light num micron -- no size present,1,0.5,0.5
chechnya russia 's haiti -- mountain ethnic enclav half caribbean nation 's size danger,1,0.8,0.19999999999999996
via del triton enter via della stamperia lead trevi fountain certainli famou spectacular fountain rome made even famou night-tim wade anita ekberg federico fellini 's film la dolc vita,1,0.9,0.09999999999999998
year num2 num3 peopl kill mutil landmin num num3 children,0,0.4,0.6
nelson mandela 's long walk freedom began scrap paper buri floor prison cell,1,0.6,0.4
sinc earli num4 ulyss monitor stream stardust flow solar system,0,0.3,0.7
founder owner tamla-motown famili record label berri gordi jr. establish motown record one import independ label earli 'num2,1,0.7,0.30000000000000004
commiss futur bretton wood institut head former feder reserv chairman paul a. volcker say studi coincid num2th anniversari intern monetari fund world bank two institut need basic chang,0,0.3,0.7
accord encyclopedia britannica indonesia largest archipelag nation world consist num2 num3 island,1,0.9,0.09999999999999998
