text,label,conf0,conf1,conf2
rt mention_ last night could rais hand spoil billionair oligarch racist religiu_,0,0.9212,0.03939999999999999,0.03939999999999999
rt mention_ wishfulthink gopdeb show quit plainli not prepar men +num woman num lead nation url_,0,0.9637,0.01815,0.01815
rt mention_ never gone bankrupt say trump multipl busi went thru bankruptci screw creditor out mu_,0,0.9214,0.0393,0.0393
rt mention_ gopdeb misogyni no surpris consid num2 men stage pontif bodi whererwomen url_,0,0.6915,0.15425,0.15425
rt mention_ wakeupamerica fox gopdeb freez out tedcruz num2 minut url_ fair tcot url_,0,1.0,0.0,0.0
rt mention_ wakeupamerica fox gopdeb freez out tedcruz num2 minut url_ fair tcot url_,0,1.0,0.0,0.0
rt mention_ wakeupamerica fox gopdeb freez out tedcruz num2 minut url_ fair tcot url_,0,0.6103,0.19485000000000002,0.19485000000000002
rt mention_ mention_ pose adult pictures.should bring gopdeb gopdeb,0,1.0,0.0,0.0
watch strongest moment biggest loss gopdeb url_,2,0.1719,0.1719,0.6562
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.18155,0.6369,0.18155
anyon think dr. carson huckabe deserv next debat carli fiorina wrong gopdeb tcot,0,0.6362,0.1819,0.1819
rt mention_ 1st place fiorina 2nd place jindal gopdeb,1,0.0,1.0,0.0
rt mention_ jeb stand act love comment earn legal statu boo noamnesti url_ gopdeb,2,0.1649,0.1649,0.6702
not watch gopdeb meme good friday fun,2,0.17614999999999997,0.17614999999999997,0.6477
rt mention_ face time gopdeb mention_ cours run someth need to.su_,0,0.6742,0.1629,0.1629
sage advic candid off debat stage gopdeb gophypocrisi p2 tcot gorillapig1 ... url_,0,0.6512,0.1744,0.1744
rt mention_ gopdeb everyth could hope less,1,0.1758,0.6484,0.1758
rt mention_ sen. perri call aviat asset mean spi drone identifi individu num2/num gopdeb url_,2,0.15560000000000002,0.15560000000000002,0.6888
gopdeb everyth could hope less,0,0.7011,0.14945000000000003,0.14945000000000003
seem one not think trump well gopdeb think question fair relev tcot,2,0.1779,0.1779,0.6442
rt mention_ fox news obvious tri influenc makeup republican field _uanum2_uau gopdeb gopdeb,0,0.6742,0.1629,0.1629
mention_ except candid crowd field almost qualifi presid vp cabinet appointe gopdeb roadtonum4,1,0.0,1.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,2,0.1649,0.1649,0.6702
gopdeb trump say actual zombi poll number skyrocket american public die immedi still applaud eat,0,0.6629,0.16854999999999998,0.16854999999999998
twitter time line divers peopl everyon dog mention_ mention_ night long still go go gopdeb,0,0.6922,0.15389999999999998,0.15389999999999998
lol lmfao repost mention_ repostapp aeaeae offici democrat respons gopdeb url_,0,1.0,0.0,0.0
rt mention_ love liza 's cartoon gopdeb url_,1,0.1774,0.6452,0.1774
peopl overanalyz gopdeb surpris horribl polici sound complet reason soundbit,0,1.0,0.0,0.0
rt mention_ replac megynkelli w/ rosieodonnel num next foxnewsdeb ... trumpisright gopdeb trumptrainnum4 actoflov url_,0,0.6705,0.16475,0.16475
rt mention_ face time gopdeb mention_ cours run someth need to.su_,0,1.0,0.0,0.0
gopdeb cleveland url_,2,0.0,0.0,1.0
like gopdeb last night trend fizzl,0,0.6627,0.16865000000000002,0.16865000000000002
face time gopdeb mention_ cours run someth need to.sh not journalist,0,0.6531,0.17345,0.17345
rt mention_ num4 watch mention_ back phl less num2 hour later nh bound cleveland gopdeb nhpolit fitn httu_,2,0.0,0.0,1.0
rt mention_ num4 watch mention_ say goodby cleveland see year rnc gopdeb nhpolit fitn url_,2,0.16665000000000002,0.16665000000000002,0.6667
rt mention_ num4 watch mention_ say goodby cleveland see year rnc gopdeb nhpolit fitn url_,2,0.0,0.0,1.0
rt mention_ someon tell ben carson carri water peopl bare let speak racism much gopdeb,0,0.6972,0.15139999999999998,0.15139999999999998
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ walker emerg lead candid run enterpris rent-a-car branch url_ gopdeb,0,0.6824,0.1588,0.1588
last night num gopdeb prove right against scienc health care gay women civil realiti saniti,0,1.0,0.0,0.0
rt mention_ trump cam hand gopdeb,2,0.15794999999999998,0.15794999999999998,0.6841
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,1.0,0.0,0.0
rt mention_ candid not attack mention_ fox stope speak _uanum2_uau gopdebateu_,0,0.6471,0.17645,0.17645
rt mention_ ask trump legitim question look wallac 's face trump nail _uanum2_uau gopdeb gopdeb,1,0.1941,0.6118,0.1941
mention_ gopdeb pathet no realist solut got drunk husband play gopdeb drink game,0,1.0,0.0,0.0
rt mention_ mention_ head out gopdeb cleveland interest motleycru,2,0.16315000000000002,0.16315000000000002,0.6737
gopdeb nutshel ... url_,0,0.6333,0.18335,0.18335
rt mention_ thank fox news rais mention_ 's rate _uanum2_uau gopdeb gopdeb,1,0.17554999999999998,0.6489,0.17554999999999998
mention_ trump num2 candid clear num fox hound num gopdeb num night high heel no sweat tcot url_,1,0.16310000000000002,0.6738,0.16310000000000002
mention_ gopdeb made want vote trump 3rd parti candid not even like trump outnumb,0,0.6316,0.18419999999999997,0.18419999999999997
want see grown men throw hissi fit would watch grace gopdeb,0,0.6506,0.17470000000000002,0.17470000000000002
donald trump get call out sexism gopdeb goe twitter call megyn kelli bimbo wow url_,0,0.6742,0.1629,0.1629
rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.7063,0.14684999999999998,0.14684999999999998
rt mention_ want help small busi rubio protect greedi landlord unfair rent practic gopdeb,0,1.0,0.0,0.0
love liza 's cartoon gopdeb url_,1,0.0,1.0,0.0
rt mention_ wonder fox debat -- get rid trump paul cruz carson _uanum2_uau gopdeb gopdeb,0,0.6237,0.18814999999999998,0.18814999999999998
chri christi lip move still lie url_ via mention_ gopdeb chrischristi elchubbo,0,1.0,0.0,0.0
crew debat last night _ua_ua gopdeb republican democrat trumpu_ url_,0,1.0,0.0,0.0
rt mention_ fyi us defens spend compar countri gopdeb url_,2,0.16665000000000002,0.16665000000000002,0.6667
rt mention_ fyi us defens spend compar countri gopdeb url_,2,0.17270000000000002,0.17270000000000002,0.6546
rt mention_ mention_ pledg support gop establish sold out obama gopdeb gopdeb _uanum2_uau,0,1.0,0.0,0.0
rt mention_ mention_ pledg support gop establish sold out obama gopdeb gopdeb _uanum2_uau,0,0.6437,0.17814999999999998,0.17814999999999998
mention_ miss one gopdeb want see segment re-watch everi minut playlist url_,2,0.19445,0.19445,0.6111
rt mention_ mention_ pledg support gop establish sold out obama gopdeb gopdeb _uanum2_uau,1,0.1472,0.7056,0.1472
see debat host need see moder set field well not becom focal point foxnew gopdeb,0,1.0,0.0,0.0
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,1.0,0.0,0.0
not usual one miss polit happen feel good ignor gopdeb last night selfcar dem4lif,0,1.0,0.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.15935,0.6813,0.15935
rt mention_ happiest person america today watch debat hrc gopdeb,1,0.1614,0.6772,0.1614
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
gopdeb show fox news enforc republican orthodoxi partyvoic url_,0,0.7044,0.1478,0.1478
impress gopdeb last night not sure vote yet know not hillari im neither democrat gop,2,0.1724,0.1724,0.6552
rt mention_ refresh gopdeb url_ url_,0,0.6818,0.15910000000000002,0.15910000000000002
coupl gopdeb like one megynkelli vote berni sander,0,1.0,0.0,0.0
rt mention_ fox cherri pick candid jeb get softbal question _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
real winner gopdeb team sure url_,2,0.17709999999999998,0.17709999999999998,0.6458
greatest let televis histori gopdeb help klanmantv aka mention_ swell rank rate,0,1.0,0.0,0.0
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6767,0.16165000000000002,0.16165000000000002
rt mention_ .mention_ mention_ arrogant/snarki gopdeb ny dc media complex slimi america not u_,0,1.0,0.0,0.0
gopdeb mention_ thank god earli debat handl profession without shock valu soundbit person advanc fox,1,0.16444999999999999,0.6711,0.16444999999999999
rt mention_ think won gopdeb not say person support honest,2,0.1608,0.1608,0.6784
.mention_ .mention_ mention_ mention_ fine no mention_ mention_ chri wallac next gopdeb,0,0.6374,0.18130000000000002,0.18130000000000002
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,1,0.0,1.0,0.0
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,2,0.15175,0.15175,0.6965
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.7033,0.14834999999999998,0.14834999999999998
rt mention_ mention_ mention_ think mention_ viciou unprofession last night lost also gopdebatu_,0,1.0,0.0,0.0
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6768,0.16160000000000002,0.16160000000000002
rt mention_ someon send gopdeb blacklivesmatt url_,0,0.6604,0.1698,0.1698
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,0,0.6739,0.16304999999999997,0.16304999999999997
mention_ misogyni good rate gopdeb,0,1.0,0.0,0.0
rt mention_ donald trump biff back futur num gopdeb womensright combov url_,0,0.6593,0.17035,0.17035
rt mention_ two great debat favorit let know thought gopdeb roadtonum4,1,0.0,1.0,0.0
num4 news mention_ gopdeb mention_ tell mention_ mention_ languag answer clearli arenuat presidenti fitn,0,1.0,0.0,0.0
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,0,0.6705,0.16475,0.16475
rt mention_ fox cherri pick candid jeb get softbal question _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ mention_ pledg support gop establish sold out obama gopdeb gopdeb _uanum2_uau,0,0.6771,0.16144999999999998,0.16144999999999998
huckabee/hulk num4 gopdeb,2,0.16485,0.16485,0.6703
rt mention_ mention_ pledg support gop establish sold out obama gopdeb gopdeb _uanum2_uau,2,0.17035,0.17035,0.6593
rt mention_ enjoy gopdeb look forward democraticdeb next,1,0.15555000000000002,0.6889,0.15555000000000002
rt mention_ mention_ pledg support gop establish sold out obama gopdeb gopdeb _uanum2_uau,0,0.6531,0.17345,0.17345
rt mention_ enjoy gopdeb look forward democraticdeb next,1,0.0,1.0,0.0
rt mention_ mention_ pledg support gop establish sold out obama gopdeb gopdeb _uanum2_uau,0,0.6715,0.16425,0.16425
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,1.0,0.0,0.0
mention_ look better video last night gopdeb womenagainsttrump url_,0,0.6966,0.1517,0.1517
rt mention_ happiest person america today watch debat hrc gopdeb,1,0.1629,0.6742,0.1629
rt mention_ women start protest gopdeb misogyni stay out vagina unless want placard u_,0,1.0,0.0,0.0
rt mention_ fox cherri pick candid jeb get softbal question _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ fox news obvious tri influenc makeup republican field _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
assassin attempt rnc ... gop deal w/ th consequ gopdeb gopdeb mention_,0,0.6591,0.17045,0.17045
huff post prais mention_ tell someth gopdeb mention_,1,0.18774999999999997,0.6245,0.18774999999999997
u_ trump not go play pc game gopdeb gopdeb mention_,1,0.14799999999999996,0.7040000000000001,0.14799999999999996
start th even rnc moder drop atom bomb trump ... trump kick thru th upright gopdeb gopdeb mention_,1,0.18280000000000002,0.6344,0.18280000000000002
miss dang gopdeb catch anyon record,2,0.1629,0.1629,0.6742
rt mention_ refresh gopdeb url_ url_,2,0.18180000000000002,0.18180000000000002,0.6364
rt mention_ fox news obvious tri influenc makeup republican field _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ gopdeb misogyni no surpris consid num2 men stage pontif bodi whererwomen url_,0,1.0,0.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,2,0.15265,0.15265,0.6947
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.16935,0.6613,0.16935
rt mention_ enjoy gopdeb look forward democraticdeb next,1,0.0,1.0,0.0
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6593,0.17035,0.17035
rt mention_ .mention_ mention_ arrogant/snarki gopdeb ny dc media complex slimi america not u_,0,1.0,0.0,0.0
post-deb pictur gop candid gopdeb url_,2,0.0,0.0,1.0
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,1.0,0.0,0.0
rt mention_ .mention_ mention_ arrogant/snarki gopdeb ny dc media complex slimi america not u_,0,1.0,0.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,2,0.18105,0.18105,0.6379
rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.7195,0.14024999999999999,0.14024999999999999
rt mention_ mention_ pose adult pictures.should bring gopdeb gopdeb,0,0.6559,0.17204999999999998,0.17204999999999998
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,0,0.6697,0.16515000000000002,0.16515000000000002
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,1.0,0.0,0.0
gopdeb clown idiot num2 funniest tweet gop debat fail even mention climat chang url_ via mention_,0,1.0,0.0,0.0
not one question congression term limit realli fox realli flub dub gopdeb,0,0.6754,0.1623,0.1623
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,0,1.0,0.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
berni sander gain num2k new like grow gopdeb debatewithberni feelthebern,1,0.17809999999999998,0.6438,0.17809999999999998
rt mention_ fox news obvious tri influenc makeup republican field _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
mention_ not see winner gopdeb,0,1.0,0.0,0.0
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,0,0.69,0.15500000000000003,0.15500000000000003
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.15589999999999998,0.6882,0.15589999999999998
rt mention_ mention_ rare view behind stage gopdeb behind scene look candidates.. gopdeb url_,0,0.6703,0.16485,0.16485
rt mention_ happiest person america today watch debat hrc gopdeb,0,0.66,0.16999999999999998,0.16999999999999998
rt mention_ take call mention_ yesterday 's gopdeb won call num3 num3 num4,2,0.0,0.0,1.0
gopdeb gopdeb carli fiorina won 1st round marco rubio led 2nd round,1,0.17525000000000002,0.6495,0.17525000000000002
rt mention_ mention_ rare view behind stage gopdeb behind scene look candidates.. gopdeb url_,0,0.6774,0.1613,0.1613
rt mention_ .mention_ mention_ arrogant/snarki gopdeb ny dc media complex slimi america not u_,0,1.0,0.0,0.0
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,2,0.13585000000000003,0.13585000000000003,0.7283
rt mention_ .mention_ mention_ arrogant/snarki gopdeb ny dc media complex slimi america not u_,0,0.6688,0.16560000000000002,0.16560000000000002
rt mention_ .mention_ mention_ arrogant/snarki gopdeb ny dc media complex slimi america not u_,0,1.0,0.0,0.0
thought question fair balanc realli mention_ stop whining.mention_ gopdeb url_,0,0.7143,0.14284999999999998,0.14284999999999998
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,0.6413,0.17935,0.17935
.mention_ mention_ arrogant/snarki gopdeb ny dc media complex slimi america not america,0,1.0,0.0,0.0
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,0.6742,0.1629,0.1629
won gopdeb obama obama obama _ua_uo_uo obamanum4,2,0.0,0.0,1.0
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,1.0,0.0,0.0
call women dehuman name not lack polit correct lack basic decenc respect gopdeb,0,1.0,0.0,0.0
rt mention_ mention_ pose adult pictures.should bring gopdeb gopdeb,0,0.6949,0.15255000000000002,0.15255000000000002
decent human be geez ... politician one 'd u expect gopdeb mention_ mention_ mention_,0,0.6742,0.1629,0.1629
gopdeb wish could done candid connect lie detector mayb scientologist lol,0,0.6889,0.15555000000000002,0.15555000000000002
take call mention_ yesterday 's gopdeb won call num3 num3 num4,2,0.0,0.0,1.0
rt mention_ mention_ mention_ think mention_ viciou unprofession last night lost also gopdebatu_,0,1.0,0.0,0.0
.mention_ thank gopdeb look forward next time url_ tcot,1,0.16115000000000002,0.6777,0.16115000000000002
rt mention_ url_ dumbasssexist donald trump made case campaign financ reform ... gopdeb,1,0.17415000000000003,0.6517,0.17415000000000003
rt mention_ cancel primari fox parti set anoint man jeb bush gopdeb canttrustabush morningjo url_,0,1.0,0.0,0.0
url_ dumbasssexist donald trump made case campaign financ reform ... gopdeb,1,0.1758,0.6484,0.1758
rt mention_ walker main talk point took num3 num4 union protest won wait hear helu_,2,0.0,0.0,1.0
rt mention_ happiest person america today watch debat hrc gopdeb,0,0.6495,0.17525000000000002,0.17525000000000002
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6629,0.16854999999999998,0.16854999999999998
think gopdeb last night,2,0.0,0.0,1.0
rt mention_ chri christi want increas militari troop gop congress vote against veteran ... gopdeb,0,0.6867,0.15665,0.15665
rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ rip ms ann .. u would welcom advisor tonight ... gopdeb url_,2,0.16770000000000002,0.16770000000000002,0.6646
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,2,0.16799999999999998,0.16799999999999998,0.664
num4 gop republican presidenti nomin poll data gopdeb url_,2,0.17045,0.17045,0.6591
rt mention_ happiest person america today watch debat hrc gopdeb,2,0.17220000000000002,0.17220000000000002,0.6556
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ never thought would say goddamnit yo mention_ chri wallac mention_ great job host gopu_,1,0.16860000000000003,0.6628,0.16860000000000003
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6318,0.18409999999999999,0.18409999999999999
mention_ qualiti moder gopdeb lmmfao liter roll floor ... noth sane republican,0,0.6285,0.18575000000000003,0.18575000000000003
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.17204999999999998,0.6559,0.17204999999999998
rt mention_ think won gopdeb not say person support honest,2,0.17020000000000002,0.17020000000000002,0.6596
mention_ last night 's debacl one less fan viewer foxnew gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ close statement daddi gopdeb url_,2,0.0,0.0,1.0
like trump less morn last morn although realiz fox news want think gopdeb,0,1.0,0.0,0.0
rt mention_ enjoy gopdeb look forward democraticdeb next,1,0.0,1.0,0.0
sanit sound bite bumper sticker rhetor -carli fiorina gopdeb,0,0.6656,0.16720000000000002,0.16720000000000002
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,0.7011,0.14945000000000003,0.14945000000000003
think won gopdeb not say person support honest,2,0.0,0.0,1.0
rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,0.6639,0.16804999999999998,0.16804999999999998
rt mention_ trump got right nobodi would talk immigr not until brought gopdeb gopdeb,1,0.16544999999999999,0.6691,0.16544999999999999
rt mention_ jeb bush remind elev music hear not listen _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
answer num would smh num ppl sh not want daili call job gopdeb url_,0,1.0,0.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,2,0.15935,0.15935,0.6813
rt mention_ disappoint fox news not conduct fair balanc debat _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
not obviou num2 way mani no less num need drop out next month gopdeb,0,0.648,0.176,0.176
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,1.0,0.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.1573,0.6854,0.1573
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
rt mention_ mention_ mention_ mention_ worst not appreci theatric gopdebau_,0,1.0,0.0,0.0
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6774,0.1613,0.1613
rt mention_ mention_ rare view behind stage gopdeb behind scene look candidates.. gopdeb url_,2,0.1739,0.1739,0.6522
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6888,0.15560000000000002,0.15560000000000002
mention_ made warm toward trump not believ root spite no debat poorjob gopdeb,0,0.6579999999999999,0.17100000000000004,0.17100000000000004
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,2,0.16854999999999998,0.16854999999999998,0.6629
uiar punkuad u twitter field day round num gopdeb url_,2,0.17950000000000005,0.17950000000000005,0.6409999999999999
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6812,0.1594,0.1594
rt mention_ mention_ say mention_ top candid new twitter follow gopdeb num5 vs. 2nd place num5 mention_,1,0.17415000000000003,0.6517,0.17415000000000003
rt mention_ mention_ pose adult pictures.should bring gopdeb gopdeb,0,0.6383,0.18085,0.18085
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.15925,0.6815,0.15925
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6667,0.16665000000000002,0.16665000000000002
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6705,0.16475,0.16475
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,0.6421,0.17895,0.17895
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,2,0.0,0.0,1.0
rt mention_ wham bam thank ann particip gopdeb seen truthbomb url_,0,0.6914,0.1543,0.1543
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.16665000000000002,0.6667,0.16665000000000002
rt mention_ mention_ mention_ mention_ worst not appreci theatric gopdebau_,0,1.0,0.0,0.0
rt mention_ big problem face democrat get hillari sober long enough debat toot gopdeb,0,1.0,0.0,0.0
rt mention_ trump support rude _ua gopdeb,0,1.0,0.0,0.0
mention_ mention_ mention_ worst not appreci theatric gopdeb,0,1.0,0.0,0.0
big problem face democrat get hillari sober long enough debat toot gopdeb,0,1.0,0.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.16665000000000002,0.6667,0.16665000000000002
open close occasion can statement asid gopdeb legitim entertain excit mention_ mention_ num/num,1,0.0,1.0,0.0
never thought would say goddamnit yo mention_ chri wallac mention_ great job host gopdeb last night,1,0.0,1.0,0.0
good debat includ gopdeb challeng candid say mean purpos accid last night,1,0.16860000000000003,0.6628,0.16860000000000003
mention_ though cruz articul intellig felt trump held rubio solid lot great candid gopdeb,1,0.1765,0.647,0.1765
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
high expect last night 's gopdeb boy mention_ met comb spontan mostli,1,0.0,1.0,0.0
rt mention_ donald trump biff back futur num gopdeb womensright combov url_,0,0.6552,0.1724,0.1724
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.1719,0.6562,0.1719
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.16850000000000004,0.6629999999999999,0.16850000000000004
rt mention_ tedcruz presid alway tell truth said would gopdeb,2,0.0,0.0,1.0
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.16854999999999998,0.6629,0.16854999999999998
rt mention_ women start protest gopdeb misogyni stay out vagina unless want placard u_,0,1.0,0.0,0.0
rt mention_ gopdeb misogyni no surpris consid num2 men stage pontif bodi whererwomen url_,0,1.0,0.0,0.0
rt mention_ mention_ ask mention_ ask num candid would support win nomin u_,2,0.17804999999999999,0.17804999999999999,0.6439
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.16625,0.6675,0.16625
rt mention_ mention_ mention_ megyn kelli top thought would announc candidaci last night gopdeb,1,0.16315000000000002,0.6737,0.16315000000000002
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.1629,0.6742,0.1629
mention_ mention_ megyn kelli top thought would announc candidaci last night gopdeb,0,1.0,0.0,0.0
rt mention_ gopdeb misogyni no surpris consid num2 men stage pontif bodi whererwomen url_,0,1.0,0.0,0.0
rt mention_ women start protest gopdeb misogyni stay out vagina unless want placard u_,0,0.6366,0.18169999999999997,0.18169999999999997
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,1.0,0.0,0.0
not catch gopdeb last night won phil robertson ted nugent,2,0.16665000000000002,0.16665000000000002,0.6667
rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,0.6559,0.17204999999999998,0.17204999999999998
circu roundup gopdeb mention_ candid fare first debat url_,2,0.1758,0.1758,0.6484
rt mention_ tedcruz presid alway tell truth said would gopdeb,2,0.15515,0.15515,0.6897
rt mention_ mention_ pose adult pictures.should bring gopdeb gopdeb,0,0.6629,0.16854999999999998,0.16854999999999998
rt mention_ women start protest gopdeb misogyni stay out vagina unless want placard u_,0,1.0,0.0,0.0
look forward good thing come candid gopdeb,2,0.16835,0.16835,0.6633
rt mention_ women start protest gopdeb misogyni stay out vagina unless want placard u_,0,1.0,0.0,0.0
rt mention_ learn mention_ mention_ attack mention_ win mention_ mention_ poll gopdeb url_,0,0.6425,0.17875000000000002,0.17875000000000002
rt mention_ mention_ hug obama not deserv stage tonight _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
bestdebatequot first thing presid rescind obama 's execut order tedcruznum4 gopdeb,1,0.16570000000000001,0.6686,0.16570000000000001
need know mention_ loser btw red hair not becom mention_ gopdeb url_,0,1.0,0.0,0.0
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,2,0.0,0.0,1.0
biggest powermov made last night stay off social media feel much smarter happier morn gopdeb,1,0.0,1.0,0.0
rt mention_ watch republican debat joemadison siriusxm blackeagl gopdeb url_,2,0.0,0.0,1.0
cnn fact check num4 gopdeb url_,2,0.17985,0.17985,0.6403
rt mention_ women start protest gopdeb misogyni stay out vagina unless want placard u_,0,0.6813,0.15935,0.15935
rt mention_ two great debat favorit let know thought gopdeb roadtonum4,2,0.1805,0.1805,0.639
rt mention_ tonight learn mention_ think remov civil right fight terror gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ mention_ pose adult pictures.should bring gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ need order anoth green appl martini process hell happen _uanum2_uau gopdeb gopdeb,0,0.6628,0.16860000000000003,0.16860000000000003
lot inan garbag went gopdeb w/trump target hit issu interest,0,1.0,0.0,0.0
rt mention_ women start protest gopdeb misogyni stay out vagina unless want placard u_,0,0.6659999999999999,0.16700000000000004,0.16700000000000004
rt mention_ tedcruz presid alway tell truth said would gopdeb,1,0.0,1.0,0.0
rt mention_ women start protest gopdeb misogyni stay out vagina unless want placard u_,0,1.0,0.0,0.0
rt mention_ mention_ head out gopdeb cleveland interest motleycru,2,0.17035,0.17035,0.6593
rt mention_ american peopl pick next presid unit state not fox news _uanum2_uau gopdeb gopdeb,0,1.0,0.0,0.0
rt mention_ women start protest gopdeb misogyni stay out vagina unless want placard u_,0,1.0,0.0,0.0
rt mention_ trump said megyn ask nine candid plan support win nomin gopdebatu_,2,0.17735,0.17735,0.6453
rt mention_ happen not singl mention votingright vranum2 tonightua gopdeb,0,0.6638,0.16810000000000003,0.16810000000000003
